Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,HistoricalResponseChannel,CLV,HistoricalOfferId,HistoricalOffername,response,Revenue,CostToServe,OfferProbability,Channel,ChannelProbability,OfferID,OfferDescription
87793.000000,"F","Women's Shoes",468.850000,"NO","Email",46884.500000,6.000000,"Lancome Gift with Purchase",1.000000,202.590000,92.680000,0.471514,"Email",0.833333,8.000000,"Free shipping on orders over $49"
87953.000000,"M","Men's Sportswear",162.100000,"YES","Mobile",16209.900000,5.000000,"Johnston and Murphy",1.000000,430.400000,52.500000,0.458393,"Mobile",0.961538,1.000000,"Anastasia Beverly Hills"
87975.000000,"F","Men's Sportswear",278.200000,"NO","Mobile",27820.000000,3.000000,"Dress sale - 30 percent off",1.000000,392.190000,54.010000,0.459000,"Mobile",0.955556,1.000000,"Anastasia Beverly Hills"
88019.000000,"M","Women's Career",473.610000,"YES","Direct Mail",47360.600000,1.000000,"Anastasia Beverly Hills",1.000000,415.020000,56.510000,0.391283,"Direct Mail",0.857143,2.000000,"Discount of Womens Active Shoes"
88176.000000,"F","Women's Sportwear",345.370000,"YES","Mobile",34536.600000,3.000000,"Dress sale - 30 percent off",1.000000,424.870000,66.430000,0.375091,"Mobile",0.960000,1.000000,"Anastasia Beverly Hills"
88260.000000,"F","Women's Shoes",297.790000,"NO","Mobile",29778.500000,3.000000,"Dress sale - 30 percent off",1.000000,432.260000,79.050000,0.458205,"Mobile",0.955556,1.000000,"Anastasia Beverly Hills"
88359.000000,"F","Women's Shoes",230.210000,"YES","Mobile",23021.400000,1.000000,"Anastasia Beverly Hills",1.000000,443.030000,77.490000,0.350271,"Mobile",0.960000,5.000000,"Johnston and Murphy"
88549.000000,"M","Home goods",375.930000,"NO","Mobile",37592.700000,1.000000,"Anastasia Beverly Hills",1.000000,376.620000,50.800000,0.412541,"Mobile",0.818182,1.000000,"Anastasia Beverly Hills"
88596.000000,"F","Women's Career",341.080000,"NO","Email",34108.200000,3.000000,"Dress sale - 30 percent off",1.000000,434.950000,72.350000,0.542281,"Email",0.833333,1.000000,"Anastasia Beverly Hills"
88812.000000,"F","Men's Career",288.760000,"NO","Mobile",28876.100000,7.000000,"Shoe and Handbag sale",1.000000,338.310000,85.620000,0.500620,"Mobile",0.857143,1.000000,"Anastasia Beverly Hills"
88886.000000,"M","Women's Sportwear",189.320000,"YES","Mobile",18932.000000,4.000000,"Home Closeout",1.000000,384.290000,80.140000,0.413340,"Mobile",0.952381,6.000000,"Lancome Gift with Purchase"
88972.000000,"M","Men's Career",318.550000,"NO","Email",31854.600000,1.000000,"Anastasia Beverly Hills",1.000000,250.500000,85.900000,0.357133,"Email",0.900000,1.000000,"Anastasia Beverly Hills"
89041.000000,"M","Women's Shoes",250.850000,"NO","Direct Mail",25085.000000,4.000000,"Home Closeout",1.000000,364.540000,66.730000,0.370825,"Direct Mail",0.951220,1.000000,"Anastasia Beverly Hills"
89106.000000,"F","Men's Casual",466.620000,"YES","Direct Mail",46662.000000,2.000000,"Discount of Womens Active Shoes",1.000000,567.470000,82.190000,0.400334,"Direct Mail",0.904762,1.000000,"Anastasia Beverly Hills"
89209.000000,"M","Women's Shoes",241.620000,"YES","Direct Mail",24162.100000,8.000000,"Free shipping on orders over $49",1.000000,243.030000,57.730000,0.338569,"Direct Mail",0.951220,3.000000,"Dress sale - 30 percent off"
89233.000000,"F","Women's Shoes",376.840000,"YES","Mobile",37683.800000,2.000000,"Discount of Womens Active Shoes",1.000000,449.740000,68.040000,0.345575,"Mobile",0.857143,1.000000,"Anastasia Beverly Hills"
89250.000000,"F","Women's Shoes",436.040000,"NO","Email",43604.200000,2.000000,"Discount of Womens Active Shoes",1.000000,383.700000,55.340000,0.363918,"Email",0.833333,1.000000,"Anastasia Beverly Hills"
89302.000000,"F","Women's Career",204.890000,"YES","Mobile",20488.900000,10.000000,"Womens Sweater Sale",1.000000,506.240000,71.830000,0.336330,"Mobile",0.857143,2.000000,"Discount of Womens Active Shoes"
89406.000000,"F","Women's Shoes",132.190000,"YES","Email",13218.500000,1.000000,"Anastasia Beverly Hills",1.000000,399.410000,99.440000,0.423869,"Email",0.937500,2.000000,"Discount of Womens Active Shoes"
89425.000000,"M","Men's Sportswear",288.620000,"NO","Direct Mail",28861.500000,1.000000,"Anastasia Beverly Hills",1.000000,350.530000,43.890000,0.530096,"Direct Mail",0.818182,4.000000,"Home Closeout"
89460.000000,"M","Women's Shoes",334.190000,"YES","Email",33419.100000,1.000000,"Anastasia Beverly Hills",1.000000,375.600000,80.650000,0.396792,"Email",0.900000,2.000000,"Discount of Womens Active Shoes"
89484.000000,"M","Women's Career",406.550000,"NO","Mobile",40655.200000,4.000000,"Home Closeout",1.000000,475.590000,71.700000,0.478139,"Mobile",0.846154,1.000000,"Anastasia Beverly Hills"
89485.000000,"M","Women's Sportwear",183.220000,"YES","Email",18322.200000,5.000000,"Johnston and Murphy",1.000000,498.350000,74.440000,0.363651,"Email",0.960000,4.000000,"Home Closeout"
89559.000000,"F","Home goods",243.810000,"NO","Direct Mail",24381.300000,1.000000,"Anastasia Beverly Hills",1.000000,303.140000,109.480000,0.453392,"Direct Mail",0.951220,5.000000,"Johnston and Murphy"
89649.000000,"F","Men's Career",269.620000,"NO","Direct Mail",26962.100000,1.000000,"Anastasia Beverly Hills",1.000000,375.050000,47.840000,0.415610,"Direct Mail",0.846154,1.000000,"Anastasia Beverly Hills"
89872.000000,"F","Women's Shoes",156.820000,"YES","Mobile",15682.200000,7.000000,"Shoe and Handbag sale",1.000000,228.800000,45.030000,0.442410,"Mobile",0.857143,1.000000,"Anastasia Beverly Hills"
89958.000000,"F","Men's Career",344.240000,"YES","Email",34423.900000,3.000000,"Dress sale - 30 percent off",1.000000,467.350000,55.720000,0.363735,"Email",0.900000,3.000000,"Dress sale - 30 percent off"
90147.000000,"M","Men's Sportswear",188.340000,"YES","Email",18833.800000,3.000000,"Dress sale - 30 percent off",1.000000,546.300000,64.030000,0.447923,"Email",0.935484,4.000000,"Home Closeout"
90165.000000,"F","Women's Career",108.550000,"YES","Direct Mail",10855.000000,4.000000,"Home Closeout",1.000000,432.800000,84.760000,0.379470,"Direct Mail",0.857143,2.000000,"Discount of Womens Active Shoes"
90264.000000,"M","Men's Casual",104.970000,"NO","Mobile",10497.100000,1.000000,"Anastasia Beverly Hills",1.000000,354.370000,82.990000,0.473282,"Mobile",0.971014,4.000000,"Home Closeout"
90360.000000,"F","Home goods",151.370000,"NO","Email",15137.200000,5.000000,"Johnston and Murphy",1.000000,437.660000,40.150000,0.474565,"Email",0.909091,1.000000,"Anastasia Beverly Hills"
90462.000000,"M","Men's Casual",100.730000,"NO","Email",10072.600000,2.000000,"Discount of Womens Active Shoes",1.000000,500.360000,51.810000,0.452362,"Email",0.800000,4.000000,"Home Closeout"
90562.000000,"M","Men's Casual",290.090000,"YES","Email",29008.700000,4.000000,"Home Closeout",1.000000,384.450000,81.710000,0.436777,"Email",0.937500,9.000000,"Save 10% with store pickup"
90730.000000,"M","Home goods",295.010000,"NO","Email",29500.500000,4.000000,"Home Closeout",1.000000,392.810000,114.570000,0.441216,"Email",0.888889,4.000000,"Home Closeout"
90861.000000,"F","Men's Casual",382.560000,"YES","Email",38255.900000,1.000000,"Anastasia Beverly Hills",1.000000,205.540000,87.840000,0.412684,"Email",0.937500,1.000000,"Anastasia Beverly Hills"
90911.000000,"F","Women's Sportwear",305.210000,"NO","Email",30520.700000,1.000000,"Anastasia Beverly Hills",1.000000,566.920000,75.880000,0.338040,"Email",0.833333,1.000000,"Anastasia Beverly Hills"
90933.000000,"M","Women's Shoes",262.120000,"YES","Mobile",26211.700000,11.000000,"Save 20% Career Suits",1.000000,324.600000,30.970000,0.358912,"Mobile",0.956522,4.000000,"Home Closeout"
91019.000000,"M","Home goods",484.030000,"YES","Mobile",48402.900000,4.000000,"Home Closeout",1.000000,357.170000,38.260000,0.561619,"Mobile",0.954545,4.000000,"Home Closeout"
91055.000000,"F","Women's Career",247.820000,"YES","Mobile",24781.800000,3.000000,"Dress sale - 30 percent off",1.000000,303.650000,37.020000,0.442514,"Mobile",0.846154,3.000000,"Dress sale - 30 percent off"
91074.000000,"F","Men's Casual",465.640000,"NO","Mobile",46564.200000,4.000000,"Home Closeout",1.000000,339.520000,55.330000,0.427554,"Mobile",0.846154,1.000000,"Anastasia Beverly Hills"
91117.000000,"M","Men's Casual",336.100000,"NO","Mobile",33610.300000,1.000000,"Anastasia Beverly Hills",1.000000,332.290000,51.570000,0.405736,"Mobile",0.846154,2.000000,"Discount of Womens Active Shoes"
91545.000000,"M","Women's Shoes",123.520000,"YES","Mobile",12351.900000,3.000000,"Dress sale - 30 percent off",1.000000,287.430000,41.180000,0.560836,"Mobile",0.971014,4.000000,"Home Closeout"
91609.000000,"M","Women's Shoes",188.130000,"YES","Mobile",18813.300000,2.000000,"Discount of Womens Active Shoes",1.000000,501.410000,49.950000,0.461060,"Mobile",0.913043,4.000000,"Home Closeout"
91913.000000,"M","Women's Career",428.930000,"NO","Email",42892.800000,7.000000,"Shoe and Handbag sale",1.000000,302.110000,71.330000,0.409663,"Email",0.909091,4.000000,"Home Closeout"
91928.000000,"F","Men's Casual",123.640000,"NO","Mobile",12363.900000,1.000000,"Anastasia Beverly Hills",1.000000,521.790000,67.730000,0.487646,"Mobile",0.971014,1.000000,"Anastasia Beverly Hills"
91972.000000,"F","Men's Casual",491.580000,"NO","Mobile",49157.900000,1.000000,"Anastasia Beverly Hills",1.000000,324.350000,76.800000,0.448175,"Mobile",0.950000,1.000000,"Anastasia Beverly Hills"
91986.000000,"F","Men's Casual",351.620000,"YES","Email",35161.900000,2.000000,"Discount of Womens Active Shoes",1.000000,443.360000,65.020000,0.344019,"Email",0.937500,1.000000,"Anastasia Beverly Hills"
92125.000000,"F","Home goods",157.950000,"NO","Mobile",15794.500000,4.000000,"Home Closeout",1.000000,356.530000,91.840000,0.515535,"Mobile",0.961538,1.000000,"Anastasia Beverly Hills"
92209.000000,"F","Women's Sportwear",309.040000,"YES","Direct Mail",30904.000000,2.000000,"Discount of Womens Active Shoes",1.000000,192.340000,91.670000,0.355986,"Direct Mail",0.833333,2.000000,"Discount of Womens Active Shoes"
92227.000000,"F","Women's Career",425.330000,"NO","Email",42533.200000,1.000000,"Anastasia Beverly Hills",1.000000,431.910000,76.800000,0.374141,"Email",0.909091,1.000000,"Anastasia Beverly Hills"
92675.000000,"F","Women's Career",445.150000,"NO","Direct Mail",44515.300000,2.000000,"Discount of Womens Active Shoes",1.000000,447.450000,52.070000,0.367223,"Direct Mail",0.857143,4.000000,"Home Closeout"
92868.000000,"M","Men's Casual",483.550000,"NO","Direct Mail",48354.600000,4.000000,"Home Closeout",1.000000,382.660000,36.260000,0.541456,"Direct Mail",0.904762,4.000000,"Home Closeout"
92883.000000,"F","Men's Sportswear",188.210000,"NO","Mobile",18820.700000,1.000000,"Anastasia Beverly Hills",1.000000,462.060000,88.440000,0.469305,"Mobile",0.857143,4.000000,"Home Closeout"
93037.000000,"F","Men's Sportswear",191.760000,"NO","Email",19176.300000,4.000000,"Home Closeout",1.000000,385.550000,61.770000,0.386710,"Email",0.935484,2.000000,"Discount of Womens Active Shoes"
93162.000000,"M","Men's Career",468.410000,"NO","Mobile",46841.100000,9.000000,"Save 10% with store pickup",1.000000,305.690000,78.740000,0.439977,"Mobile",0.954545,1.000000,"Anastasia Beverly Hills"
93304.000000,"M","Women's Sportwear",424.570000,"NO","Mobile",42456.700000,6.000000,"Lancome Gift with Purchase",1.000000,365.490000,83.190000,0.560671,"Mobile",0.916667,4.000000,"Home Closeout"
93353.000000,"F","Women's Shoes",368.050000,"NO","Mobile",36804.500000,3.000000,"Dress sale - 30 percent off",1.000000,302.990000,62.860000,0.460502,"Mobile",0.950000,1.000000,"Anastasia Beverly Hills"
93393.000000,"M","Men's Sportswear",354.570000,"NO","Email",35456.600000,1.000000,"Anastasia Beverly Hills",1.000000,343.240000,80.020000,0.482593,"Email",0.909091,1.000000,"Anastasia Beverly Hills"
93401.000000,"F","Women's Shoes",457.960000,"YES","Mobile",45796.300000,4.000000,"Home Closeout",1.000000,488.160000,69.660000,0.321992,"Mobile",0.950000,4.000000,"Home Closeout"
93467.000000,"F","Women's Career",116.820000,"NO","Mobile",11681.800000,11.000000,"Save 20% Career Suits",1.000000,366.900000,75.510000,0.394663,"Mobile",0.857143,1.000000,"Anastasia Beverly Hills"
93469.000000,"M","Women's Shoes",327.660000,"NO","Direct Mail",32765.600000,1.000000,"Anastasia Beverly Hills",1.000000,458.870000,100.840000,0.451675,"Direct Mail",0.750000,4.000000,"Home Closeout"
93527.000000,"M","Men's Sportswear",333.610000,"YES","Email",33361.000000,7.000000,"Shoe and Handbag sale",1.000000,332.050000,59.870000,0.453547,"Email",0.909091,2.000000,"Discount of Womens Active Shoes"
93669.000000,"F","Women's Sportwear",277.030000,"NO","Direct Mail",27703.200000,4.000000,"Home Closeout",1.000000,369.720000,61.030000,0.417530,"Direct Mail",0.846154,4.000000,"Home Closeout"
93891.000000,"F","Women's Shoes",365.950000,"NO","Mobile",36595.400000,1.000000,"Anastasia Beverly Hills",1.000000,569.460000,63.170000,0.540950,"Mobile",0.950000,1.000000,"Anastasia Beverly Hills"
93920.000000,"M","Men's Casual",225.390000,"YES","Mobile",22539.200000,2.000000,"Discount of Womens Active Shoes",1.000000,418.430000,71.390000,0.320898,"Mobile",0.960000,1.000000,"Anastasia Beverly Hills"
93963.000000,"M","Men's Sportswear",491.920000,"YES","Mobile",49192.200000,2.000000,"Discount of Womens Active Shoes",1.000000,365.320000,52.200000,0.519036,"Mobile",0.950000,4.000000,"Home Closeout"
93974.000000,"M","Women's Career",465.110000,"NO","Email",46510.500000,2.000000,"Discount of Womens Active Shoes",1.000000,394.750000,121.560000,0.371606,"Email",0.833333,4.000000,"Home Closeout"
94004.000000,"M","Women's Shoes",438.680000,"NO","Mobile",43867.900000,5.000000,"Johnston and Murphy",1.000000,398.090000,44.100000,0.511591,"Mobile",0.950000,4.000000,"Home Closeout"
94015.000000,"F","Women's Sportwear",482.000000,"NO","Direct Mail",48199.900000,1.000000,"Anastasia Beverly Hills",1.000000,429.550000,93.710000,0.421902,"Direct Mail",0.833333,4.000000,"Home Closeout"
94105.000000,"M","Women's Shoes",103.720000,"YES","Mobile",10371.900000,2.000000,"Discount of Womens Active Shoes",1.000000,368.360000,14.720000,0.825493,"Mobile",0.971014,2.000000,"Discount of Womens Active Shoes"
94108.000000,"M","Women's Sportwear",213.630000,"NO","Email",21363.400000,3.000000,"Dress sale - 30 percent off",1.000000,365.680000,70.070000,0.506892,"Email",0.913043,4.000000,"Home Closeout"
94231.000000,"M","Men's Career",272.610000,"YES","Email",27260.900000,5.000000,"Johnston and Murphy",1.000000,290.250000,71.080000,0.375684,"Email",0.909091,4.000000,"Home Closeout"
94341.000000,"M","Men's Sportswear",224.620000,"NO","Mobile",22462.200000,4.000000,"Home Closeout",1.000000,251.760000,81.180000,0.458816,"Mobile",0.960000,4.000000,"Home Closeout"
94467.000000,"M","Home goods",189.590000,"YES","Email",18958.900000,4.000000,"Home Closeout",1.000000,461.800000,115.710000,0.459780,"Email",0.800000,4.000000,"Home Closeout"
94531.000000,"M","Women's Shoes",327.650000,"YES","Email",32765.300000,2.000000,"Discount of Womens Active Shoes",1.000000,301.790000,68.180000,0.432003,"Email",0.900000,2.000000,"Discount of Womens Active Shoes"
94685.000000,"M","Women's Sportwear",317.560000,"YES","Mobile",31756.100000,2.000000,"Discount of Womens Active Shoes",1.000000,340.590000,53.240000,0.437427,"Mobile",0.916667,2.000000,"Discount of Womens Active Shoes"
94754.000000,"F","Home goods",450.860000,"NO","Email",45085.700000,4.000000,"Home Closeout",1.000000,278.500000,55.090000,0.373784,"Email",0.888889,4.000000,"Home Closeout"
94790.000000,"M","Women's Career",397.010000,"NO","Mobile",39701.200000,5.000000,"Johnston and Murphy",1.000000,171.760000,76.690000,0.492716,"Mobile",0.846154,1.000000,"Anastasia Beverly Hills"
94864.000000,"F","Home goods",434.750000,"NO","Direct Mail",43474.500000,8.000000,"Free shipping on orders over $49",1.000000,407.160000,21.000000,0.318943,"Direct Mail",0.928571,4.000000,"Home Closeout"
95026.000000,"F","Women's Sportwear",134.230000,"YES","Email",13422.600000,3.000000,"Dress sale - 30 percent off",1.000000,252.240000,43.490000,0.468885,"Email",0.909091,4.000000,"Home Closeout"
95141.000000,"F","Men's Sportswear",453.430000,"YES","Mobile",45342.700000,1.000000,"Anastasia Beverly Hills",1.000000,354.820000,72.930000,0.358640,"Mobile",0.913043,4.000000,"Home Closeout"
95354.000000,"M","Men's Sportswear",353.970000,"NO","Direct Mail",35397.300000,2.000000,"Discount of Womens Active Shoes",1.000000,414.660000,58.730000,0.471220,"Direct Mail",0.928571,4.000000,"Home Closeout"
95443.000000,"M","Men's Casual",479.240000,"YES","Mobile",47923.900000,1.000000,"Anastasia Beverly Hills",1.000000,441.810000,55.380000,0.422043,"Mobile",0.913043,4.000000,"Home Closeout"
95479.000000,"M","Women's Sportwear",457.420000,"NO","Direct Mail",45741.700000,4.000000,"Home Closeout",1.000000,420.880000,78.540000,0.604787,"Direct Mail",0.928571,4.000000,"Home Closeout"
95488.000000,"F","Men's Career",119.750000,"NO","Mobile",11975.300000,1.000000,"Anastasia Beverly Hills",1.000000,240.080000,68.440000,0.419144,"Mobile",0.971014,1.000000,"Anastasia Beverly Hills"
95604.000000,"M","Women's Shoes",235.060000,"NO","Direct Mail",23505.800000,4.000000,"Home Closeout",1.000000,432.800000,74.820000,0.345424,"Direct Mail",0.928571,4.000000,"Home Closeout"
95655.000000,"F","Women's Shoes",255.810000,"NO","Email",25580.500000,4.000000,"Home Closeout",1.000000,466.840000,73.340000,0.370331,"Email",0.935484,1.000000,"Anastasia Beverly Hills"
95887.000000,"M","Home goods",431.960000,"NO","Email",43196.400000,4.000000,"Home Closeout",1.000000,298.370000,70.230000,0.482885,"Email",0.800000,4.000000,"Home Closeout"
95896.000000,"M","Women's Sportwear",372.820000,"YES","Mobile",37282.100000,8.000000,"Free shipping on orders over $49",1.000000,516.250000,78.200000,0.388189,"Mobile",0.857143,1.000000,"Anastasia Beverly Hills"
95915.000000,"M","Women's Career",173.130000,"NO","Email",17313.200000,4.000000,"Home Closeout",1.000000,394.370000,86.720000,0.576303,"Email",0.904762,1.000000,"Anastasia Beverly Hills"
95921.000000,"F","Women's Shoes",348.580000,"YES","Email",34857.600000,1.000000,"Anastasia Beverly Hills",1.000000,480.730000,62.260000,0.320583,"Email",0.916667,3.000000,"Dress sale - 30 percent off"
96076.000000,"F","Women's Shoes",244.410000,"YES","Email",24441.300000,4.000000,"Home Closeout",1.000000,452.830000,81.750000,0.353838,"Email",0.846154,3.000000,"Dress sale - 30 percent off"
96078.000000,"M","Women's Career",104.610000,"NO","Email",10461.200000,1.000000,"Anastasia Beverly Hills",1.000000,372.480000,45.130000,0.500147,"Email",0.818182,4.000000,"Home Closeout"
96173.000000,"F","Women's Shoes",263.480000,"NO","Mobile",26348.300000,9.000000,"Save 10% with store pickup",1.000000,289.020000,53.320000,0.376871,"Mobile",0.956522,1.000000,"Anastasia Beverly Hills"
96289.000000,"M","Men's Casual",161.360000,"NO","Mobile",16135.900000,1.000000,"Anastasia Beverly Hills",1.000000,560.760000,77.580000,0.658417,"Mobile",0.961538,1.000000,"Anastasia Beverly Hills"
96333.000000,"M","Women's Shoes",275.590000,"NO","Mobile",27558.600000,4.000000,"Home Closeout",1.000000,438.660000,81.300000,0.496310,"Mobile",0.954545,4.000000,"Home Closeout"
96371.000000,"M","Women's Sportwear",402.240000,"YES","Email",40223.800000,3.000000,"Dress sale - 30 percent off",1.000000,340.510000,64.760000,0.373869,"Email",0.916667,4.000000,"Home Closeout"
96474.000000,"F","Women's Shoes",445.140000,"YES","Direct Mail",44513.900000,11.000000,"Save 20% Career Suits",1.000000,570.950000,88.440000,0.344946,"Direct Mail",0.920000,4.000000,"Home Closeout"
96512.000000,"F","Women's Career",378.720000,"NO","Mobile",37872.100000,1.000000,"Anastasia Beverly Hills",1.000000,466.440000,61.420000,0.440982,"Mobile",0.904762,1.000000,"Anastasia Beverly Hills"
96561.000000,"M","Women's Shoes",303.760000,"NO","Mobile",30375.900000,11.000000,"Save 20% Career Suits",1.000000,378.880000,49.730000,0.461924,"Mobile",0.951220,2.000000,"Discount of Womens Active Shoes"
96584.000000,"M","Women's Career",173.360000,"YES","Email",17335.500000,1.000000,"Anastasia Beverly Hills",1.000000,321.990000,47.090000,0.392314,"Email",0.904762,1.000000,"Anastasia Beverly Hills"
96694.000000,"M","Women's Shoes",282.760000,"NO","Mobile",28275.500000,4.000000,"Home Closeout",1.000000,263.370000,67.290000,0.488745,"Mobile",0.951220,4.000000,"Home Closeout"
96881.000000,"M","Women's Shoes",146.110000,"YES","Mobile",14611.200000,4.000000,"Home Closeout",1.000000,463.270000,100.930000,0.320839,"Mobile",0.971014,4.000000,"Home Closeout"
96982.000000,"M","Men's Casual",154.960000,"YES","Mobile",15496.400000,1.000000,"Anastasia Beverly Hills",1.000000,343.860000,72.910000,0.434978,"Mobile",0.971014,1.000000,"Anastasia Beverly Hills"
97148.000000,"F","Men's Sportswear",493.470000,"NO","Mobile",49347.200000,4.000000,"Home Closeout",1.000000,254.130000,81.920000,0.476548,"Mobile",0.950000,4.000000,"Home Closeout"
97267.000000,"F","Men's Career",330.620000,"YES","Direct Mail",33061.800000,10.000000,"Womens Sweater Sale",1.000000,256.690000,51.500000,0.412965,"Direct Mail",0.920000,2.000000,"Discount of Womens Active Shoes"
97287.000000,"M","Women's Shoes",353.710000,"NO","Direct Mail",35370.600000,4.000000,"Home Closeout",1.000000,290.400000,75.460000,0.435184,"Direct Mail",0.800000,4.000000,"Home Closeout"
97328.000000,"F","Men's Sportswear",240.260000,"YES","Email",24025.500000,3.000000,"Dress sale - 30 percent off",1.000000,453.590000,114.140000,0.345625,"Email",0.941176,3.000000,"Dress sale - 30 percent off"
97377.000000,"F","Women's Shoes",282.630000,"NO","Mobile",28263.000000,7.000000,"Shoe and Handbag sale",1.000000,484.820000,67.080000,0.358943,"Mobile",0.951220,1.000000,"Anastasia Beverly Hills"
97512.000000,"F","Home goods",174.560000,"NO","Direct Mail",17456.100000,2.000000,"Discount of Womens Active Shoes",1.000000,413.540000,39.710000,0.427229,"Direct Mail",0.954545,1.000000,"Anastasia Beverly Hills"
97761.000000,"F","Men's Casual",323.180000,"YES","Mobile",32318.400000,1.000000,"Anastasia Beverly Hills",1.000000,433.430000,75.560000,0.461531,"Mobile",0.951220,2.000000,"Discount of Womens Active Shoes"
97967.000000,"F","Home goods",115.140000,"NO","Email",11514.400000,9.000000,"Save 10% with store pickup",1.000000,89.480000,41.600000,0.534325,"Email",0.939394,1.000000,"Anastasia Beverly Hills"
98023.000000,"F","Men's Casual",263.650000,"YES","Mobile",26364.600000,6.000000,"Lancome Gift with Purchase",1.000000,426.540000,59.300000,0.311187,"Mobile",0.956522,1.000000,"Anastasia Beverly Hills"
98181.000000,"F","Women's Sportwear",163.510000,"YES","Email",16351.000000,3.000000,"Dress sale - 30 percent off",1.000000,311.640000,68.980000,0.398412,"Email",0.939394,1.000000,"Anastasia Beverly Hills"
98204.000000,"M","Women's Shoes",184.420000,"YES","Direct Mail",18442.100000,3.000000,"Dress sale - 30 percent off",1.000000,304.800000,35.140000,0.575146,"Direct Mail",0.818182,4.000000,"Home Closeout"
98352.000000,"F","Men's Sportswear",460.630000,"NO","Mobile",46062.900000,5.000000,"Johnston and Murphy",1.000000,369.670000,80.420000,0.467724,"Mobile",0.904762,1.000000,"Anastasia Beverly Hills"
98383.000000,"M","Men's Sportswear",338.640000,"NO","Email",33864.200000,4.000000,"Home Closeout",1.000000,300.720000,81.870000,0.483073,"Email",0.962264,4.000000,"Home Closeout"
98409.000000,"F","Men's Casual",326.010000,"NO","Email",32600.600000,8.000000,"Free shipping on orders over $49",1.000000,316.590000,71.300000,0.340881,"Email",0.962264,2.000000,"Discount of Womens Active Shoes"
98626.000000,"F","Women's Shoes",275.050000,"YES","Direct Mail",27505.000000,3.000000,"Dress sale - 30 percent off",1.000000,434.840000,55.800000,0.362330,"Direct Mail",0.833333,9.000000,"Save 10% with store pickup"
98635.000000,"F","Women's Shoes",339.480000,"YES","Email",33948.100000,2.000000,"Discount of Womens Active Shoes",1.000000,296.210000,89.840000,0.345476,"Email",0.962264,1.000000,"Anastasia Beverly Hills"
98696.000000,"M","Women's Career",311.960000,"YES","Email",31195.800000,8.000000,"Free shipping on orders over $49",1.000000,332.380000,74.830000,0.434059,"Email",0.962264,2.000000,"Discount of Womens Active Shoes"
98809.000000,"F","Men's Career",455.910000,"NO","Mobile",45590.500000,1.000000,"Anastasia Beverly Hills",1.000000,355.020000,107.360000,0.345461,"Mobile",0.961538,1.000000,"Anastasia Beverly Hills"
98836.000000,"F","Women's Sportwear",386.030000,"YES","Email",38602.600000,4.000000,"Home Closeout",1.000000,286.160000,44.150000,0.414002,"Email",0.962264,3.000000,"Dress sale - 30 percent off"
99025.000000,"M","Women's Career",290.800000,"YES","Mobile",29079.800000,2.000000,"Discount of Womens Active Shoes",1.000000,303.890000,136.500000,0.632988,"Mobile",0.913043,4.000000,"Home Closeout"
99046.000000,"M","Men's Sportswear",236.460000,"NO","Email",23645.700000,7.000000,"Shoe and Handbag sale",1.000000,376.280000,79.930000,0.439325,"Email",0.941176,1.000000,"Anastasia Beverly Hills"
99164.000000,"M","Men's Casual",306.970000,"NO","Email",30696.500000,3.000000,"Dress sale - 30 percent off",1.000000,376.720000,57.910000,0.437838,"Email",0.916667,2.000000,"Discount of Womens Active Shoes"
99292.000000,"F","Women's Shoes",398.990000,"NO","Mobile",39899.000000,1.000000,"Anastasia Beverly Hills",1.000000,350.860000,88.290000,0.480799,"Mobile",0.894737,1.000000,"Anastasia Beverly Hills"
99347.000000,"F","Home goods",346.650000,"YES","Mobile",34665.100000,2.000000,"Discount of Womens Active Shoes",1.000000,417.490000,60.520000,0.373154,"Mobile",0.818182,2.000000,"Discount of Womens Active Shoes"
99387.000000,"F","Men's Career",106.180000,"NO","Email",10618.400000,2.000000,"Discount of Womens Active Shoes",1.000000,335.100000,95.210000,0.359007,"Email",0.939394,1.000000,"Anastasia Beverly Hills"
99410.000000,"F","Men's Casual",411.360000,"NO","Email",41135.700000,3.000000,"Dress sale - 30 percent off",1.000000,347.320000,60.490000,0.482975,"Email",0.916667,1.000000,"Anastasia Beverly Hills"
99457.000000,"F","Women's Shoes",382.010000,"NO","Mobile",38200.700000,1.000000,"Anastasia Beverly Hills",1.000000,504.090000,84.240000,0.447229,"Mobile",0.894737,1.000000,"Anastasia Beverly Hills"
99575.000000,"M","Women's Shoes",192.130000,"YES","Mobile",19213.400000,6.000000,"Lancome Gift with Purchase",1.000000,532.420000,67.720000,0.383205,"Mobile",0.913043,2.000000,"Discount of Womens Active Shoes"
99578.000000,"M","Home goods",157.680000,"NO","Mobile",15768.100000,5.000000,"Johnston and Murphy",1.000000,349.170000,85.790000,0.485933,"Mobile",0.909091,1.000000,"Anastasia Beverly Hills"
99624.000000,"F","Women's Shoes",209.330000,"NO","Direct Mail",20933.400000,1.000000,"Anastasia Beverly Hills",1.000000,264.440000,76.930000,0.395214,"Direct Mail",0.913043,4.000000,"Home Closeout"
99849.000000,"F","Women's Shoes",370.250000,"YES","Email",37025.200000,1.000000,"Anastasia Beverly Hills",1.000000,224.650000,69.070000,0.337367,"Email",0.937500,1.000000,"Anastasia Beverly Hills"
