Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,Response Channel,CLV,Offer,Offername,response,Revenue,CostToServe,$C-Response Channel,$CC-Response Channel
78357.000000,"F","Men's Career",288.480000,"NO","Mobile",28848.200000,8.000000,"Free shipping on orders over $49",0.000000,252.550000,80.120000,"Mobile",0.939394
78428.000000,"F","Women's Shoes",123.790000,"YES","Mobile",12379.400000,8.000000,"Free shipping on orders over $49",0.000000,328.250000,73.250000,"Mobile",0.967213
78626.000000,"M","Women's Career",330.970000,"NO","Email",33097.100000,8.000000,"Free shipping on orders over $49",0.000000,459.080000,62.560000,"Email",0.846154
78639.000000,"M","Men's Career",320.690000,"NO","Email",32069.100000,8.000000,"Free shipping on orders over $49",0.000000,384.980000,61.150000,"Email",0.937500
78967.000000,"M","Men's Casual",361.660000,"YES","Direct Mail",36166.000000,8.000000,"Free shipping on orders over $49",0.000000,192.520000,54.960000,"Direct Mail",0.833333
79039.000000,"M","Women's Shoes",124.460000,"NO","Mobile",12445.600000,8.000000,"Free shipping on orders over $49",0.000000,403.090000,19.010000,"Mobile",0.967213
79303.000000,"M","Women's Sportwear",396.500000,"NO","Email",39649.700000,8.000000,"Free shipping on orders over $49",0.000000,335.150000,93.000000,"Email",0.833333
79384.000000,"F","Men's Sportswear",224.560000,"NO","Mobile",22456.300000,8.000000,"Free shipping on orders over $49",0.000000,291.840000,63.480000,"Mobile",0.960000
79446.000000,"M","Women's Sportwear",182.450000,"YES","Email",18245.100000,8.000000,"Free shipping on orders over $49",0.000000,262.070000,55.960000,"Email",0.960000
79535.000000,"F","Women's Shoes",370.480000,"NO","Mobile",37048.000000,8.000000,"Free shipping on orders over $49",0.000000,377.820000,49.600000,"Mobile",0.857143
79632.000000,"M","Women's Shoes",125.360000,"NO","Mobile",12536.200000,8.000000,"Free shipping on orders over $49",0.000000,450.240000,95.450000,"Mobile",0.833333
79875.000000,"F","Women's Shoes",100.840000,"NO","Direct Mail",10084.400000,8.000000,"Free shipping on orders over $49",0.000000,252.060000,80.400000,"Direct Mail",0.909091
79890.000000,"F","Home goods",374.340000,"NO","Direct Mail",37433.500000,8.000000,"Free shipping on orders over $49",0.000000,417.160000,84.080000,"Direct Mail",0.937500
80137.000000,"F","Women's Shoes",128.470000,"NO","Email",12847.000000,8.000000,"Free shipping on orders over $49",0.000000,369.670000,101.900000,"Email",0.937500
80297.000000,"F","Women's Shoes",372.750000,"NO","Direct Mail",37274.600000,8.000000,"Free shipping on orders over $49",0.000000,400.120000,67.070000,"Direct Mail",0.846154
80578.000000,"F","Women's Sportwear",306.870000,"YES","Mobile",30686.700000,8.000000,"Free shipping on orders over $49",0.000000,255.130000,73.460000,"Mobile",0.939394
80617.000000,"F","Men's Sportswear",102.010000,"YES","Direct Mail",10201.100000,8.000000,"Free shipping on orders over $49",0.000000,518.810000,47.120000,"Direct Mail",0.909091
80728.000000,"F","Men's Casual",212.650000,"YES","Email",21264.800000,8.000000,"Free shipping on orders over $49",0.000000,413.880000,52.510000,"Email",0.818182
80954.000000,"M","Women's Shoes",139.730000,"NO","Email",13972.600000,8.000000,"Free shipping on orders over $49",0.000000,451.850000,71.860000,"Email",0.937500
81034.000000,"M","Women's Career",209.510000,"YES","Direct Mail",20951.100000,8.000000,"Free shipping on orders over $49",0.000000,336.260000,42.400000,"Direct Mail",0.800000
81487.000000,"M","Women's Shoes",200.770000,"NO","Direct Mail",20076.600000,8.000000,"Free shipping on orders over $49",0.000000,392.700000,74.730000,"Direct Mail",0.904762
81616.000000,"F","Men's Sportswear",438.690000,"YES","Mobile",43868.900000,8.000000,"Free shipping on orders over $49",0.000000,448.080000,75.850000,"Mobile",0.833333
81745.000000,"F","Women's Sportwear",159.580000,"YES","Mobile",15957.600000,8.000000,"Free shipping on orders over $49",0.000000,550.820000,70.150000,"Mobile",0.961538
81825.000000,"F","Women's Shoes",250.710000,"NO","Mobile",25071.300000,8.000000,"Free shipping on orders over $49",0.000000,564.600000,75.050000,"Mobile",0.833333
81836.000000,"M","Home goods",329.520000,"NO","Direct Mail",32952.100000,8.000000,"Free shipping on orders over $49",0.000000,393.090000,65.690000,"Direct Mail",0.937500
81851.000000,"F","Women's Career",139.840000,"NO","Mobile",13983.700000,8.000000,"Free shipping on orders over $49",0.000000,440.160000,90.540000,"Mobile",0.833333
81971.000000,"M","Men's Sportswear",193.670000,"NO","Email",19367.200000,8.000000,"Free shipping on orders over $49",0.000000,369.000000,69.620000,"Email",0.935484
82096.000000,"M","Women's Shoes",445.390000,"NO","Email",44539.100000,8.000000,"Free shipping on orders over $49",0.000000,417.830000,115.550000,"Email",0.900000
82173.000000,"F","Women's Career",157.510000,"NO","Email",15751.100000,8.000000,"Free shipping on orders over $49",0.000000,204.390000,74.870000,"Email",0.818182
82419.000000,"F","Women's Shoes",197.260000,"YES","Direct Mail",19725.500000,8.000000,"Free shipping on orders over $49",0.000000,222.540000,69.670000,"Direct Mail",0.904762
82796.000000,"F","Home goods",185.930000,"YES","Mobile",18593.400000,8.000000,"Free shipping on orders over $49",0.000000,310.580000,29.080000,"Mobile",0.916667
83003.000000,"F","Women's Shoes",492.500000,"YES","Direct Mail",49249.800000,8.000000,"Free shipping on orders over $49",0.000000,426.640000,70.420000,"Direct Mail",0.909091
83071.000000,"M","Women's Sportwear",298.540000,"YES","Email",29853.600000,8.000000,"Free shipping on orders over $49",0.000000,425.700000,51.300000,"Email",0.857143
83102.000000,"M","Men's Casual",480.080000,"YES","Email",48007.700000,8.000000,"Free shipping on orders over $49",0.000000,449.710000,109.800000,"Email",0.971831
83127.000000,"M","Home goods",412.910000,"NO","Direct Mail",41290.500000,8.000000,"Free shipping on orders over $49",0.000000,456.910000,66.330000,"Direct Mail",0.937500
83338.000000,"M","Men's Career",262.060000,"NO","Email",26206.100000,8.000000,"Free shipping on orders over $49",0.000000,347.480000,82.650000,"Email",0.935484
83500.000000,"M","Home goods",492.510000,"YES","Mobile",49250.500000,8.000000,"Free shipping on orders over $49",0.000000,342.320000,66.310000,"Mobile",0.894737
83523.000000,"M","Women's Sportwear",458.040000,"NO","Email",45803.700000,8.000000,"Free shipping on orders over $49",0.000000,135.600000,36.980000,"Email",0.971831
83536.000000,"F","Men's Career",319.370000,"NO","Email",31936.800000,8.000000,"Free shipping on orders over $49",0.000000,368.230000,99.810000,"Email",0.937500
83650.000000,"F","Men's Career",335.580000,"YES","Email",33558.400000,8.000000,"Free shipping on orders over $49",0.000000,387.780000,52.000000,"Email",0.937500
84042.000000,"M","Women's Sportwear",181.850000,"NO","Email",18184.900000,8.000000,"Free shipping on orders over $49",0.000000,408.700000,37.590000,"Email",0.960000
84180.000000,"M","Women's Shoes",104.230000,"YES","Direct Mail",10423.300000,8.000000,"Free shipping on orders over $49",0.000000,201.770000,100.440000,"Direct Mail",0.833333
84605.000000,"F","Women's Sportwear",178.490000,"YES","Direct Mail",17849.400000,8.000000,"Free shipping on orders over $49",0.000000,527.610000,47.510000,"Direct Mail",0.954545
84756.000000,"M","Men's Sportswear",291.980000,"YES","Mobile",29198.100000,8.000000,"Free shipping on orders over $49",0.000000,205.240000,68.360000,"Mobile",0.955556
84799.000000,"M","Women's Sportwear",313.190000,"YES","Mobile",31319.200000,8.000000,"Free shipping on orders over $49",0.000000,676.890000,34.710000,"Mobile",0.969697
84902.000000,"M","Women's Sportwear",449.990000,"YES","Mobile",44999.100000,8.000000,"Free shipping on orders over $49",0.000000,436.960000,58.120000,"Mobile",0.969697
84903.000000,"F","Men's Career",328.050000,"NO","Mobile",32805.300000,8.000000,"Free shipping on orders over $49",0.000000,405.270000,68.200000,"Mobile",0.969697
84937.000000,"F","Women's Shoes",248.080000,"NO","Direct Mail",24807.600000,8.000000,"Free shipping on orders over $49",0.000000,507.550000,45.780000,"Direct Mail",0.951220
85182.000000,"M","Women's Shoes",119.200000,"NO","Mobile",11920.000000,8.000000,"Free shipping on orders over $49",0.000000,398.030000,73.900000,"Mobile",0.967213
85259.000000,"F","Home goods",409.300000,"YES","Mobile",40930.300000,8.000000,"Free shipping on orders over $49",0.000000,353.900000,81.640000,"Mobile",0.969697
85348.000000,"F","Women's Shoes",402.680000,"YES","Direct Mail",40267.700000,8.000000,"Free shipping on orders over $49",0.000000,293.650000,123.970000,"Direct Mail",0.857143
85472.000000,"F","Men's Sportswear",145.030000,"YES","Mobile",14503.100000,8.000000,"Free shipping on orders over $49",0.000000,380.300000,82.310000,"Mobile",0.846154
85699.000000,"F","Women's Career",181.690000,"YES","Email",18168.800000,8.000000,"Free shipping on orders over $49",0.000000,266.630000,51.050000,"Email",0.960000
85860.000000,"F","Home goods",304.120000,"YES","Email",30411.600000,8.000000,"Free shipping on orders over $49",0.000000,266.450000,65.020000,"Email",0.833333
86217.000000,"M","Women's Sportwear",195.380000,"YES","Mobile",19537.800000,8.000000,"Free shipping on orders over $49",0.000000,607.880000,42.630000,"Mobile",0.952381
86331.000000,"M","Men's Career",454.520000,"NO","Mobile",45452.100000,8.000000,"Free shipping on orders over $49",0.000000,400.130000,64.560000,"Mobile",0.920000
86350.000000,"F","Men's Casual",121.840000,"NO","Mobile",12184.000000,8.000000,"Free shipping on orders over $49",0.000000,289.590000,86.310000,"Mobile",0.967213
86612.000000,"M","Women's Career",297.840000,"YES","Mobile",29783.900000,8.000000,"Free shipping on orders over $49",0.000000,283.530000,78.000000,"Mobile",0.955556
86681.000000,"F","Men's Casual",150.000000,"NO","Direct Mail",15000.400000,8.000000,"Free shipping on orders over $49",0.000000,431.950000,80.810000,"Direct Mail",0.857143
86759.000000,"F","Men's Sportswear",484.570000,"NO","Mobile",48456.600000,8.000000,"Free shipping on orders over $49",0.000000,269.850000,70.680000,"Mobile",0.954545
87066.000000,"M","Women's Shoes",108.650000,"YES","Mobile",10864.500000,8.000000,"Free shipping on orders over $49",0.000000,433.350000,70.270000,"Mobile",0.967213
87101.000000,"M","Men's Sportswear",230.970000,"NO","Direct Mail",23097.400000,8.000000,"Free shipping on orders over $49",0.000000,336.130000,91.400000,"Direct Mail",0.928571
87250.000000,"F","Women's Shoes",390.230000,"YES","Mobile",39022.800000,8.000000,"Free shipping on orders over $49",0.000000,462.000000,75.530000,"Mobile",0.960000
87450.000000,"F","Home goods",482.050000,"YES","Mobile",48205.300000,8.000000,"Free shipping on orders over $49",0.000000,510.230000,55.680000,"Mobile",0.954545
87703.000000,"M","Women's Shoes",277.090000,"NO","Email",27708.700000,8.000000,"Free shipping on orders over $49",0.000000,308.630000,49.730000,"Email",0.833333
87953.000000,"M","Men's Sportswear",162.100000,"YES","Mobile",16209.900000,8.000000,"Free shipping on orders over $49",0.000000,366.290000,12.670000,"Mobile",0.961538
87975.000000,"F","Men's Sportswear",278.200000,"NO","Mobile",27820.000000,8.000000,"Free shipping on orders over $49",0.000000,423.810000,52.900000,"Mobile",0.955556
88019.000000,"M","Women's Career",473.610000,"YES","Direct Mail",47360.600000,8.000000,"Free shipping on orders over $49",0.000000,496.150000,69.660000,"Direct Mail",0.857143
88260.000000,"F","Women's Shoes",297.790000,"NO","Mobile",29778.500000,8.000000,"Free shipping on orders over $49",0.000000,445.540000,81.020000,"Mobile",0.955556
88359.000000,"F","Women's Shoes",230.210000,"YES","Mobile",23021.400000,8.000000,"Free shipping on orders over $49",0.000000,315.190000,76.530000,"Mobile",0.960000
88549.000000,"M","Home goods",375.930000,"NO","Mobile",37592.700000,8.000000,"Free shipping on orders over $49",0.000000,433.250000,54.430000,"Mobile",0.818182
88812.000000,"F","Men's Career",288.760000,"NO","Mobile",28876.100000,8.000000,"Free shipping on orders over $49",0.000000,241.550000,69.000000,"Mobile",0.857143
88886.000000,"M","Women's Sportwear",189.320000,"YES","Mobile",18932.000000,8.000000,"Free shipping on orders over $49",0.000000,417.550000,21.390000,"Mobile",0.952381
89041.000000,"M","Women's Shoes",250.850000,"NO","Direct Mail",25085.000000,8.000000,"Free shipping on orders over $49",0.000000,207.490000,46.190000,"Direct Mail",0.951220
89233.000000,"F","Women's Shoes",376.840000,"YES","Mobile",37683.800000,8.000000,"Free shipping on orders over $49",0.000000,335.250000,55.300000,"Mobile",0.857143
89302.000000,"F","Women's Career",204.890000,"YES","Mobile",20488.900000,8.000000,"Free shipping on orders over $49",0.000000,316.760000,34.150000,"Mobile",0.857143
89406.000000,"F","Women's Shoes",132.190000,"YES","Email",13218.500000,8.000000,"Free shipping on orders over $49",0.000000,393.020000,65.240000,"Email",0.937500
89425.000000,"M","Men's Sportswear",288.620000,"NO","Direct Mail",28861.500000,8.000000,"Free shipping on orders over $49",0.000000,440.020000,52.680000,"Direct Mail",0.818182
89460.000000,"M","Women's Shoes",334.190000,"YES","Email",33419.100000,8.000000,"Free shipping on orders over $49",0.000000,383.990000,51.690000,"Email",0.900000
89484.000000,"M","Women's Career",406.550000,"NO","Mobile",40655.200000,8.000000,"Free shipping on orders over $49",0.000000,433.930000,56.190000,"Mobile",0.846154
89485.000000,"M","Women's Sportwear",183.220000,"YES","Email",18322.200000,8.000000,"Free shipping on orders over $49",0.000000,429.270000,87.520000,"Email",0.960000
89559.000000,"F","Home goods",243.810000,"NO","Direct Mail",24381.300000,8.000000,"Free shipping on orders over $49",0.000000,422.240000,43.310000,"Direct Mail",0.951220
89649.000000,"F","Men's Career",269.620000,"NO","Direct Mail",26962.100000,8.000000,"Free shipping on orders over $49",0.000000,379.360000,57.000000,"Direct Mail",0.846154
89872.000000,"F","Women's Shoes",156.820000,"YES","Mobile",15682.200000,8.000000,"Free shipping on orders over $49",0.000000,384.070000,114.380000,"Mobile",0.857143
89958.000000,"F","Men's Career",344.240000,"YES","Email",34423.900000,8.000000,"Free shipping on orders over $49",0.000000,347.480000,86.360000,"Email",0.900000
90147.000000,"M","Men's Sportswear",188.340000,"YES","Email",18833.800000,8.000000,"Free shipping on orders over $49",0.000000,459.980000,21.350000,"Email",0.935484
90165.000000,"F","Women's Career",108.550000,"YES","Direct Mail",10855.000000,8.000000,"Free shipping on orders over $49",0.000000,343.440000,56.920000,"Direct Mail",0.857143
90264.000000,"M","Men's Casual",104.970000,"NO","Mobile",10497.100000,8.000000,"Free shipping on orders over $49",0.000000,393.520000,60.400000,"Mobile",0.971014
90360.000000,"F","Home goods",151.370000,"NO","Email",15137.200000,8.000000,"Free shipping on orders over $49",0.000000,207.840000,98.810000,"Email",0.909091
90562.000000,"M","Men's Casual",290.090000,"YES","Email",29008.700000,8.000000,"Free shipping on orders over $49",0.000000,253.740000,72.830000,"Email",0.937500
90730.000000,"M","Home goods",295.010000,"NO","Email",29500.500000,8.000000,"Free shipping on orders over $49",0.000000,489.320000,81.190000,"Email",0.888889
90861.000000,"F","Men's Casual",382.560000,"YES","Email",38255.900000,8.000000,"Free shipping on orders over $49",0.000000,629.310000,87.610000,"Email",0.937500
90911.000000,"F","Women's Sportwear",305.210000,"NO","Email",30520.700000,8.000000,"Free shipping on orders over $49",0.000000,252.870000,78.640000,"Email",0.833333
90933.000000,"M","Women's Shoes",262.120000,"YES","Mobile",26211.700000,8.000000,"Free shipping on orders over $49",0.000000,465.730000,66.730000,"Mobile",0.956522
91019.000000,"M","Home goods",484.030000,"YES","Mobile",48402.900000,8.000000,"Free shipping on orders over $49",0.000000,409.400000,40.060000,"Mobile",0.954545
91055.000000,"F","Women's Career",247.820000,"YES","Mobile",24781.800000,8.000000,"Free shipping on orders over $49",0.000000,262.990000,40.180000,"Mobile",0.846154
91074.000000,"F","Men's Casual",465.640000,"NO","Mobile",46564.200000,8.000000,"Free shipping on orders over $49",0.000000,433.590000,54.040000,"Mobile",0.846154
91117.000000,"M","Men's Casual",336.100000,"NO","Mobile",33610.300000,8.000000,"Free shipping on orders over $49",0.000000,388.430000,54.100000,"Mobile",0.846154
91545.000000,"M","Women's Shoes",123.520000,"YES","Mobile",12351.900000,8.000000,"Free shipping on orders over $49",0.000000,388.800000,99.720000,"Mobile",0.971014
91609.000000,"M","Women's Shoes",188.130000,"YES","Mobile",18813.300000,8.000000,"Free shipping on orders over $49",0.000000,217.640000,56.870000,"Mobile",0.913043
91913.000000,"M","Women's Career",428.930000,"NO","Email",42892.800000,8.000000,"Free shipping on orders over $49",0.000000,423.920000,98.700000,"Email",0.909091
91986.000000,"F","Men's Casual",351.620000,"YES","Email",35161.900000,8.000000,"Free shipping on orders over $49",0.000000,370.960000,77.560000,"Email",0.937500
92125.000000,"F","Home goods",157.950000,"NO","Mobile",15794.500000,8.000000,"Free shipping on orders over $49",0.000000,320.420000,81.920000,"Mobile",0.961538
92209.000000,"F","Women's Sportwear",309.040000,"YES","Direct Mail",30904.000000,8.000000,"Free shipping on orders over $49",0.000000,375.980000,66.950000,"Direct Mail",0.833333
92675.000000,"F","Women's Career",445.150000,"NO","Direct Mail",44515.300000,8.000000,"Free shipping on orders over $49",0.000000,316.060000,83.230000,"Direct Mail",0.857143
92883.000000,"F","Men's Sportswear",188.210000,"NO","Mobile",18820.700000,8.000000,"Free shipping on orders over $49",0.000000,264.100000,62.540000,"Mobile",0.857143
93162.000000,"M","Men's Career",468.410000,"NO","Mobile",46841.100000,8.000000,"Free shipping on orders over $49",0.000000,238.030000,31.560000,"Mobile",0.954545
93304.000000,"M","Women's Sportwear",424.570000,"NO","Mobile",42456.700000,8.000000,"Free shipping on orders over $49",0.000000,330.240000,86.870000,"Mobile",0.916667
93393.000000,"M","Men's Sportswear",354.570000,"NO","Email",35456.600000,8.000000,"Free shipping on orders over $49",0.000000,305.850000,81.840000,"Email",0.909091
93401.000000,"F","Women's Shoes",457.960000,"YES","Mobile",45796.300000,8.000000,"Free shipping on orders over $49",0.000000,389.210000,76.020000,"Mobile",0.950000
93467.000000,"F","Women's Career",116.820000,"NO","Mobile",11681.800000,8.000000,"Free shipping on orders over $49",0.000000,433.740000,35.890000,"Mobile",0.857143
93469.000000,"M","Women's Shoes",327.660000,"NO","Direct Mail",32765.600000,8.000000,"Free shipping on orders over $49",0.000000,399.270000,78.000000,"Direct Mail",0.750000
93891.000000,"F","Women's Shoes",365.950000,"NO","Mobile",36595.400000,8.000000,"Free shipping on orders over $49",0.000000,370.040000,76.890000,"Mobile",0.950000
93963.000000,"M","Men's Sportswear",491.920000,"YES","Mobile",49192.200000,8.000000,"Free shipping on orders over $49",0.000000,394.160000,84.380000,"Mobile",0.950000
93974.000000,"M","Women's Career",465.110000,"NO","Email",46510.500000,8.000000,"Free shipping on orders over $49",0.000000,452.950000,69.370000,"Email",0.833333
94004.000000,"M","Women's Shoes",438.680000,"NO","Mobile",43867.900000,8.000000,"Free shipping on orders over $49",0.000000,411.270000,74.940000,"Mobile",0.950000
94105.000000,"M","Women's Shoes",103.720000,"YES","Mobile",10371.900000,8.000000,"Free shipping on orders over $49",0.000000,347.400000,79.190000,"Mobile",0.971014
94231.000000,"M","Men's Career",272.610000,"YES","Email",27260.900000,8.000000,"Free shipping on orders over $49",0.000000,384.510000,76.260000,"Email",0.909091
94467.000000,"M","Home goods",189.590000,"YES","Email",18958.900000,8.000000,"Free shipping on orders over $49",0.000000,525.480000,82.320000,"Email",0.800000
94531.000000,"M","Women's Shoes",327.650000,"YES","Email",32765.300000,8.000000,"Free shipping on orders over $49",0.000000,347.210000,56.540000,"Email",0.900000
94685.000000,"M","Women's Sportwear",317.560000,"YES","Mobile",31756.100000,8.000000,"Free shipping on orders over $49",0.000000,543.430000,48.380000,"Mobile",0.916667
94790.000000,"M","Women's Career",397.010000,"NO","Mobile",39701.200000,8.000000,"Free shipping on orders over $49",0.000000,418.860000,60.180000,"Mobile",0.846154
95026.000000,"F","Women's Sportwear",134.230000,"YES","Email",13422.600000,8.000000,"Free shipping on orders over $49",0.000000,206.030000,51.840000,"Email",0.909091
95354.000000,"M","Men's Sportswear",353.970000,"NO","Direct Mail",35397.300000,8.000000,"Free shipping on orders over $49",0.000000,496.610000,52.860000,"Direct Mail",0.928571
95488.000000,"F","Men's Career",119.750000,"NO","Mobile",11975.300000,8.000000,"Free shipping on orders over $49",0.000000,425.440000,61.010000,"Mobile",0.971014
95655.000000,"F","Women's Shoes",255.810000,"NO","Email",25580.500000,8.000000,"Free shipping on orders over $49",0.000000,351.660000,76.920000,"Email",0.935484
95887.000000,"M","Home goods",431.960000,"NO","Email",43196.400000,8.000000,"Free shipping on orders over $49",0.000000,420.180000,77.560000,"Email",0.800000
95915.000000,"M","Women's Career",173.130000,"NO","Email",17313.200000,8.000000,"Free shipping on orders over $49",0.000000,357.120000,62.220000,"Email",0.904762
96076.000000,"F","Women's Shoes",244.410000,"YES","Email",24441.300000,8.000000,"Free shipping on orders over $49",0.000000,320.510000,76.450000,"Email",0.846154
96078.000000,"M","Women's Career",104.610000,"NO","Email",10461.200000,8.000000,"Free shipping on orders over $49",0.000000,331.230000,56.830000,"Email",0.818182
96173.000000,"F","Women's Shoes",263.480000,"NO","Mobile",26348.300000,8.000000,"Free shipping on orders over $49",0.000000,424.620000,65.340000,"Mobile",0.956522
96289.000000,"M","Men's Casual",161.360000,"NO","Mobile",16135.900000,8.000000,"Free shipping on orders over $49",0.000000,355.740000,88.360000,"Mobile",0.961538
96333.000000,"M","Women's Shoes",275.590000,"NO","Mobile",27558.600000,8.000000,"Free shipping on orders over $49",0.000000,302.630000,58.480000,"Mobile",0.954545
96371.000000,"M","Women's Sportwear",402.240000,"YES","Email",40223.800000,8.000000,"Free shipping on orders over $49",0.000000,338.290000,80.580000,"Email",0.916667
96474.000000,"F","Women's Shoes",445.140000,"YES","Direct Mail",44513.900000,8.000000,"Free shipping on orders over $49",0.000000,496.720000,72.240000,"Direct Mail",0.920000
96561.000000,"M","Women's Shoes",303.760000,"NO","Mobile",30375.900000,8.000000,"Free shipping on orders over $49",0.000000,402.570000,80.450000,"Mobile",0.951220
96584.000000,"M","Women's Career",173.360000,"YES","Email",17335.500000,8.000000,"Free shipping on orders over $49",0.000000,436.700000,79.420000,"Email",0.904762
96694.000000,"M","Women's Shoes",282.760000,"NO","Mobile",28275.500000,8.000000,"Free shipping on orders over $49",0.000000,479.170000,83.360000,"Mobile",0.951220
96881.000000,"M","Women's Shoes",146.110000,"YES","Mobile",14611.200000,8.000000,"Free shipping on orders over $49",0.000000,473.020000,116.470000,"Mobile",0.971014
96982.000000,"M","Men's Casual",154.960000,"YES","Mobile",15496.400000,8.000000,"Free shipping on orders over $49",0.000000,410.460000,75.700000,"Mobile",0.971014
97267.000000,"F","Men's Career",330.620000,"YES","Direct Mail",33061.800000,8.000000,"Free shipping on orders over $49",0.000000,507.940000,67.860000,"Direct Mail",0.920000
97328.000000,"F","Men's Sportswear",240.260000,"YES","Email",24025.500000,8.000000,"Free shipping on orders over $49",0.000000,536.240000,61.750000,"Email",0.941176
97377.000000,"F","Women's Shoes",282.630000,"NO","Mobile",28263.000000,8.000000,"Free shipping on orders over $49",0.000000,347.090000,73.220000,"Mobile",0.951220
97512.000000,"F","Home goods",174.560000,"NO","Direct Mail",17456.100000,8.000000,"Free shipping on orders over $49",0.000000,305.230000,94.620000,"Direct Mail",0.954545
97967.000000,"F","Home goods",115.140000,"NO","Email",11514.400000,8.000000,"Free shipping on orders over $49",0.000000,336.780000,101.610000,"Email",0.939394
98023.000000,"F","Men's Casual",263.650000,"YES","Mobile",26364.600000,8.000000,"Free shipping on orders over $49",0.000000,549.410000,83.980000,"Mobile",0.956522
98181.000000,"F","Women's Sportwear",163.510000,"YES","Email",16351.000000,8.000000,"Free shipping on orders over $49",0.000000,318.530000,87.210000,"Email",0.939394
98204.000000,"M","Women's Shoes",184.420000,"YES","Direct Mail",18442.100000,8.000000,"Free shipping on orders over $49",0.000000,507.800000,68.970000,"Direct Mail",0.818182
98352.000000,"F","Men's Sportswear",460.630000,"NO","Mobile",46062.900000,8.000000,"Free shipping on orders over $49",0.000000,469.110000,47.070000,"Mobile",0.904762
98383.000000,"M","Men's Sportswear",338.640000,"NO","Email",33864.200000,8.000000,"Free shipping on orders over $49",0.000000,307.920000,29.560000,"Email",0.962264
98626.000000,"F","Women's Shoes",275.050000,"YES","Direct Mail",27505.000000,8.000000,"Free shipping on orders over $49",0.000000,393.030000,78.370000,"Direct Mail",0.833333
99025.000000,"M","Women's Career",290.800000,"YES","Mobile",29079.800000,8.000000,"Free shipping on orders over $49",0.000000,474.220000,102.070000,"Mobile",0.913043
99046.000000,"M","Men's Sportswear",236.460000,"NO","Email",23645.700000,8.000000,"Free shipping on orders over $49",0.000000,406.770000,58.920000,"Email",0.941176
99164.000000,"M","Men's Casual",306.970000,"NO","Email",30696.500000,8.000000,"Free shipping on orders over $49",0.000000,432.250000,58.240000,"Email",0.916667
99292.000000,"F","Women's Shoes",398.990000,"NO","Mobile",39899.000000,8.000000,"Free shipping on orders over $49",0.000000,131.510000,54.530000,"Mobile",0.894737
99387.000000,"F","Men's Career",106.180000,"NO","Email",10618.400000,8.000000,"Free shipping on orders over $49",0.000000,483.550000,62.100000,"Email",0.939394
99410.000000,"F","Men's Casual",411.360000,"NO","Email",41135.700000,8.000000,"Free shipping on orders over $49",0.000000,514.360000,89.160000,"Email",0.916667
99457.000000,"F","Women's Shoes",382.010000,"NO","Mobile",38200.700000,8.000000,"Free shipping on orders over $49",0.000000,463.870000,77.170000,"Mobile",0.894737
99575.000000,"M","Women's Shoes",192.130000,"YES","Mobile",19213.400000,8.000000,"Free shipping on orders over $49",0.000000,459.400000,70.710000,"Mobile",0.913043
99578.000000,"M","Home goods",157.680000,"NO","Mobile",15768.100000,8.000000,"Free shipping on orders over $49",0.000000,366.990000,92.020000,"Mobile",0.909091
99849.000000,"F","Women's Shoes",370.250000,"YES","Email",37025.200000,8.000000,"Free shipping on orders over $49",0.000000,554.040000,22.260000,"Email",0.937500
100047.000000,"F","Women's Career",241.960000,"NO","Direct Mail",24195.500000,8.000000,"Free shipping on orders over $49",0.000000,419.260000,51.570000,"Direct Mail",0.909091
100328.000000,"M","Home goods",304.100000,"YES","Direct Mail",30409.900000,8.000000,"Free shipping on orders over $49",0.000000,448.120000,67.780000,"Direct Mail",0.800000
100393.000000,"M","Women's Shoes",287.750000,"NO","Email",28775.300000,8.000000,"Free shipping on orders over $49",0.000000,417.140000,40.930000,"Email",0.937500
100754.000000,"F","Home goods",113.290000,"NO","Direct Mail",11329.400000,8.000000,"Free shipping on orders over $49",0.000000,477.900000,65.310000,"Direct Mail",0.894737
100918.000000,"M","Men's Casual",184.900000,"YES","Email",18490.000000,8.000000,"Free shipping on orders over $49",0.000000,509.540000,79.190000,"Email",0.942857
101031.000000,"M","Women's Shoes",475.210000,"YES","Mobile",47520.600000,8.000000,"Free shipping on orders over $49",0.000000,394.670000,58.880000,"Mobile",0.961538
101544.000000,"M","Women's Career",385.670000,"NO","Mobile",38566.500000,8.000000,"Free shipping on orders over $49",0.000000,292.200000,63.640000,"Mobile",0.913043
101699.000000,"M","Men's Casual",151.190000,"YES","Mobile",15118.600000,8.000000,"Free shipping on orders over $49",0.000000,361.460000,81.240000,"Mobile",0.909091
101722.000000,"M","Men's Sportswear",157.230000,"NO","Direct Mail",15722.800000,8.000000,"Free shipping on orders over $49",0.000000,463.970000,58.250000,"Direct Mail",0.833333
101784.000000,"M","Women's Shoes",330.380000,"NO","Email",33038.100000,8.000000,"Free shipping on orders over $49",0.000000,536.420000,68.590000,"Email",0.937500
102206.000000,"F","Men's Career",276.680000,"NO","Mobile",27668.200000,8.000000,"Free shipping on orders over $49",0.000000,424.790000,65.380000,"Mobile",0.954545
102215.000000,"M","Women's Shoes",131.650000,"YES","Email",13164.700000,8.000000,"Free shipping on orders over $49",0.000000,269.990000,71.120000,"Email",0.833333
102348.000000,"M","Women's Shoes",149.210000,"YES","Mobile",14920.600000,8.000000,"Free shipping on orders over $49",0.000000,343.660000,68.090000,"Mobile",0.960000
