ID,Gender,Status,Children,Est Income,Car Owner,Age,International,Local,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan,CHURN,LongDistance,Dropped,IncomeGroup,CallerType
3057,"F","S",0,42760.500000,"N",43.000000,0.000000,40.230000,"CC","Budget","Standard",53.700000,3,"F",13.470000,0,"Income_Group_2","Domestic"
3058,"F","S",1,49072.000000,"N",46.000000,0.000000,10.740000,"Auto","Budget","Intnl_discount",34.250000,1,"F",23.500000,0,"Income_Group_3","Domestic"
3059,"F","M",0,27371.800000,"Y",70.000000,0.000000,126.550000,"CC","FreeLocal","Standard",142.700000,1,"F",16.140000,3,"Income_Group_2","Domestic"
3062,"M","M",0,71472.900000,"N",41.913333,0.000000,114.200000,"CH","Budget","Standard",130.220000,3,"T",16.020000,2,"Income_Group_3","Domestic"
3063,"F","M",0,95405.700000,"N",46.506667,0.000000,6.210000,"CC","Budget","Standard",13.960000,4,"F",7.740000,5,"Income_Group_4","Domestic"
3064,"F","S",0,95786.800000,"Y",57.553333,0.000000,87.460000,"CC","Budget","Standard",108.790000,2,"F",21.330000,0,"Income_Group_4","Domestic"
3066,"M","S",0,90321.600000,"N",38.000000,0.000000,11.520000,"Auto","FreeLocal","Intnl_discount",12.390000,2,"F",0.870000,0,"Income_Group_4","Domestic"
3067,"M","S",1,90478.600000,"N",54.553333,0.000000,136.470000,"CC","FreeLocal","Standard",154.490000,2,"T",18.020000,0,"Income_Group_4","Domestic"
3068,"F","M",2,56187.000000,"N",43.000000,0.000000,13.740000,"CH","Budget","Standard",21.830000,1,"F",8.090000,2,"Income_Group_3","Domestic"
3071,"F","S",1,41000.000000,"N",24.393333,0.000000,206.080000,"CC","Budget","Intnl_discount",229.640000,4,"T",23.560000,6,"Income_Group_2","Domestic"
3077,"M","M",2,53010.800000,"N",18.840000,0.000000,46.420000,"CC","FreeLocal","Standard",58.870000,1,"F",12.450000,5,"Income_Group_3","Domestic"
3078,"M","M",0,75004.500000,"N",64.800000,0.000000,32.190000,"CC","Budget","Intnl_discount",58.720000,4,"F",26.520000,1,"Income_Group_4","Domestic"
3081,"M","M",0,19749.300000,"N",60.366667,0.000000,13.940000,"CC","Budget","Standard",34.170000,1,"F",20.220000,1,"Income_Group_1","Domestic"
3082,"M","S",1,57626.900000,"Y",43.906667,0.000000,38.960000,"CC","Budget","Standard",48.350000,1,"F",9.380000,2,"Income_Group_3","Domestic"
3083,"M","D",1,20078.000000,"N",32.846667,0.000000,6.330000,"CC","Budget","Intnl_discount",15.980000,2,"F",9.650000,1,"Income_Group_1","Domestic"
3084,"F","M",2,47902.000000,"N",26.033333,4.940000,49.920000,"Auto","FreeLocal","Standard",72.310000,4,"F",17.440000,2,"Income_Group_2","Both"
3085,"M","M",1,7545.960000,"Y",16.753333,0.000000,178.360000,"CC","Budget","Standard",200.750000,3,"T",22.390000,8,"Income_Group_1","Domestic"
3089,"M","S",2,89459.900000,"N",53.280000,1.610000,22.900000,"CC","FreeLocal","Standard",36.050000,2,"T",11.540000,1,"Income_Group_4","Both"
3092,"F","S",1,13576.500000,"N",39.426667,0.000000,25.660000,"CC","Budget","Standard",40.490000,1,"T",14.830000,2,"Income_Group_1","Domestic"
3094,"F","M",2,42031.800000,"N",50.753333,0.000000,39.330000,"CH","Budget","Intnl_discount",59.780000,3,"F",20.450000,1,"Income_Group_2","Domestic"
3099,"M","S",2,43634.500000,"N",21.780000,9.420000,104.640000,"CC","Budget","Standard",143.500000,1,"T",29.440000,3,"Income_Group_2","Both"
3103,"F","S",1,13109.100000,"N",62.606667,0.000000,40.480000,"Auto","Budget","Standard",62.870000,4,"T",22.380000,2,"Income_Group_1","Domestic"
3104,"M","S",1,92647.500000,"N",56.046667,5.740000,10.340000,"CC","Budget","Standard",32.130000,4,"T",16.040000,5,"Income_Group_4","Both"
3105,"F","S",2,21021.600000,"Y",62.753333,0.000000,11.190000,"CC","Budget","Standard",14.950000,4,"T",3.750000,0,"Income_Group_1","Domestic"
3106,"M","S",0,74460.700000,"Y",55.340000,0.990000,179.930000,"CC","FreeLocal","Standard",206.460000,4,"T",25.530000,0,"Income_Group_4","Both"
3108,"F","S",2,28787.400000,"N",41.666667,0.000000,58.090000,"Auto","Budget","Standard",86.060000,2,"T",27.970000,0,"Income_Group_2","Domestic"
3111,"M","M",1,13091.600000,"N",59.126667,0.000000,20.260000,"CC","Budget","Intnl_discount",43.060000,4,"F",22.790000,2,"Income_Group_1","Domestic"
3114,"F","M",2,62061.800000,"Y",45.920000,0.000000,52.220000,"Auto","FreeLocal","Standard",82.080000,1,"F",29.860000,6,"Income_Group_3","Domestic"
3115,"F","M",1,20550.900000,"Y",22.120000,0.860000,57.060000,"CC","Budget","Standard",85.640000,1,"T",27.720000,1,"Income_Group_1","Both"
3118,"M","S",1,1765.410000,"N",18.766667,0.000000,44.950000,"CC","FreeLocal","Standard",47.990000,2,"F",3.040000,1,"Income_Group_1","Domestic"
3119,"F","S",2,19131.100000,"N",56.186667,0.000000,34.910000,"Auto","Budget","Standard",57.070000,2,"T",22.150000,1,"Income_Group_1","Domestic"
3123,"F","S",2,6440.460000,"Y",52.000000,0.000000,27.200000,"CH","Budget","Standard",49.860000,4,"F",22.660000,2,"Income_Group_1","Domestic"
3125,"M","M",2,28766.900000,"N",46.840000,0.000000,58.080000,"CC","Budget","Standard",64.200000,4,"F",6.110000,1,"Income_Group_2","Domestic"
3130,"M","M",2,91272.200000,"Y",25.033333,0.000000,13.010000,"CC","FreeLocal","Standard",40.000000,4,"F",26.990000,1,"Income_Group_4","Domestic"
3135,"F","S",0,73228.300000,"N",42.000000,0.000000,28.110000,"Auto","Budget","Standard",50.580000,2,"F",22.470000,8,"Income_Group_4","Domestic"
3138,"M","M",1,64792.300000,"N",52.146667,1.510000,36.840000,"CH","FreeLocal","Standard",51.410000,4,"T",13.050000,1,"Income_Group_3","Both"
3140,"F","S",0,93322.100000,"Y",40.313333,0.000000,8.790000,"CH","Budget","Intnl_discount",38.720000,1,"T",29.920000,2,"Income_Group_4","Domestic"
3143,"M","M",2,49910.700000,"Y",51.520000,0.000000,23.720000,"CC","Budget","Standard",51.140000,3,"F",27.420000,1,"Income_Group_3","Domestic"
3144,"M","M",0,76161.400000,"Y",44.573333,0.000000,25.580000,"CC","FreeLocal","Standard",37.550000,4,"T",11.960000,0,"Income_Group_4","Domestic"
3145,"F","M",2,55860.000000,"Y",14.573333,0.000000,10.350000,"CC","FreeLocal","Intnl_discount",26.370000,2,"F",16.010000,0,"Income_Group_3","Domestic"
3152,"M","M",2,57360.800000,"Y",53.253333,0.000000,57.250000,"CC","FreeLocal","Standard",67.610000,1,"F",10.360000,0,"Income_Group_3","Domestic"
3153,"M","M",1,92414.700000,"Y",45.513333,0.000000,10.620000,"CC","FreeLocal","Standard",40.060000,4,"T",29.430000,0,"Income_Group_4","Domestic"
3155,"F","S",2,14578.800000,"Y",60.933333,0.000000,95.100000,"Auto","Budget","Standard",107.020000,3,"T",11.910000,0,"Income_Group_1","Domestic"
3156,"F","M",2,87578.200000,"Y",53.366667,0.000000,22.150000,"CC","Budget","Standard",22.440000,3,"F",0.290000,0,"Income_Group_4","Domestic"
3157,"F","M",2,86695.400000,"N",13.906667,0.000000,32.090000,"CC","FreeLocal","Standard",58.030000,4,"F",25.940000,0,"Income_Group_4","Domestic"
3158,"M","M",1,5306.110000,"N",39.093333,0.000000,17.420000,"CH","Budget","Standard",22.940000,2,"F",5.520000,0,"Income_Group_1","Domestic"
3161,"F","M",0,83287.000000,"N",44.000000,0.000000,90.180000,"Auto","FreeLocal","Intnl_discount",119.820000,1,"F",29.640000,4,"Income_Group_4","Domestic"
3162,"M","M",1,2067.820000,"N",47.853333,0.000000,70.650000,"CC","Budget","Intnl_discount",85.900000,2,"F",15.250000,0,"Income_Group_1","Domestic"
3165,"M","M",2,30665.200000,"Y",22.880000,8.320000,63.280000,"Auto","FreeLocal","Standard",77.440000,1,"F",5.830000,0,"Income_Group_2","Both"
3166,"F","M",1,78000.000000,"Y",56.193333,0.000000,30.950000,"Auto","FreeLocal","Intnl_discount",37.040000,1,"F",6.080000,0,"Income_Group_4","Domestic"
3167,"F","M",1,98680.400000,"Y",58.706667,0.000000,8.850000,"CH","FreeLocal","Intnl_discount",26.440000,1,"F",17.580000,1,"Income_Group_5","Domestic"
3168,"F","M",2,65619.700000,"Y",46.000000,0.000000,144.660000,"CC","Budget","Standard",158.220000,3,"F",13.560000,0,"Income_Group_3","Domestic"
3169,"M","M",1,95620.300000,"Y",49.120000,0.000000,93.610000,"CC","Budget","Standard",104.530000,1,"T",10.910000,0,"Income_Group_4","Domestic"
3170,"F","S",0,85275.000000,"N",47.000000,0.000000,151.610000,"Auto","FreeLocal","Intnl_discount",174.090000,1,"F",22.480000,0,"Income_Group_4","Domestic"
3171,"F","M",1,66921.400000,"Y",43.000000,0.000000,8.970000,"CC","FreeLocal","Intnl_discount",24.670000,1,"F",15.700000,0,"Income_Group_3","Domestic"
3172,"F","M",1,98453.600000,"Y",46.000000,0.000000,11.650000,"Auto","FreeLocal","Standard",25.380000,2,"F",13.720000,0,"Income_Group_5","Domestic"
3174,"F","S",2,57420.000000,"Y",48.000000,0.000000,252.530000,"Auto","Budget","Standard",277.720000,1,"F",25.180000,1,"Income_Group_3","Domestic"
3175,"M","M",0,68000.000000,"N",67.000000,3.730000,26.690000,"CC","FreeLocal","Standard",34.350000,4,"T",3.930000,1,"Income_Group_3","Both"
3176,"F","M",2,47639.100000,"N",48.000000,0.000000,39.620000,"CC","Budget","Intnl_discount",57.110000,4,"F",17.480000,0,"Income_Group_2","Domestic"
3177,"M","M",0,3911.900000,"N",38.413333,8.480000,25.140000,"CC","Budget","Intnl_discount",39.360000,2,"F",5.720000,0,"Income_Group_1","Both"
3179,"F","S",0,39461.000000,"N",22.226667,0.280000,103.520000,"CC","FreeLocal","Standard",126.680000,1,"T",22.870000,1,"Income_Group_2","Both"
3180,"M","M",1,47371.000000,"Y",54.960000,7.690000,258.290000,"CC","Budget","Intnl_discount",270.970000,4,"F",4.980000,0,"Income_Group_2","Both"
3183,"M","S",1,16432.100000,"Y",20.920000,8.890000,80.470000,"CH","Budget","Intnl_discount",109.780000,3,"T",20.410000,1,"Income_Group_1","Both"
3186,"F","S",1,540.400000,"Y",39.213333,0.000000,7.750000,"Auto","Budget","Intnl_discount",20.100000,3,"T",12.340000,1,"Income_Group_1","Domestic"
3188,"F","M",2,80087.700000,"N",41.920000,0.000000,22.820000,"CC","FreeLocal","Standard",31.560000,4,"F",8.740000,8,"Income_Group_4","Domestic"
3189,"F","M",2,59691.300000,"N",38.040000,0.000000,256.700000,"CC","Budget","Standard",278.650000,1,"F",21.940000,1,"Income_Group_3","Domestic"
3190,"F","S",2,11251.100000,"Y",52.000000,0.000000,113.480000,"CC","FreeLocal","Standard",141.910000,2,"T",28.420000,2,"Income_Group_1","Domestic"
3194,"F","S",2,93559.100000,"N",57.620000,0.000000,29.900000,"CC","Budget","Standard",31.420000,4,"F",1.520000,1,"Income_Group_4","Domestic"
3195,"F","S",2,3416.620000,"Y",22.760000,0.000000,104.730000,"CC","Budget","Standard",123.700000,3,"T",18.970000,0,"Income_Group_1","Domestic"
3196,"F","S",0,93454.300000,"Y",48.533333,0.000000,25.180000,"Auto","FreeLocal","Standard",44.130000,3,"F",18.940000,0,"Income_Group_4","Domestic"
3197,"M","M",0,5745.000000,"Y",15.380000,0.000000,17.710000,"CC","FreeLocal","Standard",44.110000,2,"T",26.400000,0,"Income_Group_1","Domestic"
3204,"F","M",2,11234.700000,"Y",49.046667,0.000000,112.720000,"CC","Budget","Standard",113.420000,2,"F",0.690000,0,"Income_Group_1","Domestic"
3206,"F","M",1,82931.300000,"N",64.640000,0.000000,118.000000,"Auto","FreeLocal","Standard",137.250000,2,"F",19.240000,0,"Income_Group_4","Domestic"
3207,"F","M",2,57483.900000,"N",44.026667,0.000000,27.290000,"CH","Budget","Standard",44.300000,1,"F",17.010000,0,"Income_Group_3","Domestic"
3209,"F","S",2,21274.000000,"N",45.526667,0.000000,32.430000,"Auto","FreeLocal","Standard",43.310000,4,"T",10.870000,0,"Income_Group_1","Domestic"
3210,"F","M",2,28267.000000,"N",30.093333,0.000000,192.530000,"CC","FreeLocal","Standard",214.410000,2,"F",21.870000,0,"Income_Group_2","Domestic"
3212,"F","M",2,36725.100000,"N",55.793333,9.220000,77.000000,"CH","Budget","Standard",94.880000,1,"F",8.650000,0,"Income_Group_2","Both"
3216,"M","S",1,94188.300000,"N",57.546667,0.860000,19.780000,"CC","Budget","Standard",41.510000,2,"T",20.860000,0,"Income_Group_4","Both"
3219,"F","M",2,91861.000000,"Y",41.980000,0.000000,6.740000,"CC","Budget","Standard",22.060000,2,"F",15.320000,0,"Income_Group_4","Domestic"
3222,"F","S",1,12374.900000,"Y",33.493333,0.000000,106.100000,"Auto","FreeLocal","Standard",123.590000,1,"T",17.490000,0,"Income_Group_1","Domestic"
3223,"F","M",2,69133.900000,"Y",26.833333,0.000000,37.730000,"CH","FreeLocal","Standard",46.320000,1,"T",8.580000,0,"Income_Group_3","Domestic"
3225,"F","M",2,84948.000000,"Y",29.446667,0.000000,12.580000,"CH","FreeLocal","Intnl_discount",23.730000,3,"F",11.140000,2,"Income_Group_4","Domestic"
3226,"F","M",2,30998.800000,"N",40.960000,0.000000,50.500000,"Auto","Budget","Standard",52.910000,1,"F",2.400000,6,"Income_Group_2","Domestic"
3228,"M","S",0,15924.200000,"N",14.460000,0.000000,1.460000,"CH","FreeLocal","Standard",1.460000,2,"F",0.000000,1,"Income_Group_1","Domestic"
3232,"M","M",2,21416.500000,"N",35.653333,9.170000,8.530000,"CC","FreeLocal","Intnl_discount",27.610000,3,"F",9.900000,1,"Income_Group_1","Both"
3236,"M","M",2,78554.200000,"N",16.700000,7.260000,23.030000,"Auto","Budget","Standard",35.880000,4,"F",5.590000,1,"Income_Group_4","Both"
3237,"F","M",2,38215.900000,"N",30.886667,0.000000,0.970000,"Auto","Budget","Standard",0.970000,1,"F",0.000000,2,"Income_Group_2","Domestic"
3239,"F","M",2,49745.300000,"N",47.966667,0.000000,24.440000,"CH","Budget","Intnl_discount",27.280000,3,"F",2.840000,1,"Income_Group_3","Domestic"
3241,"F","M",2,88427.000000,"N",13.860000,4.160000,43.340000,"CC","Budget","Standard",69.970000,4,"F",22.460000,1,"Income_Group_4","Both"
3242,"F","M",2,98003.700000,"Y",26.273333,0.000000,83.390000,"CC","FreeLocal","Intnl_discount",84.420000,1,"F",1.030000,8,"Income_Group_5","Domestic"
3243,"M","S",0,89142.700000,"N",53.693333,8.130000,5.010000,"CC","Budget","Intnl_discount",16.910000,4,"T",3.760000,1,"Income_Group_4","Both"
3244,"F","S",0,74530.800000,"N",63.086667,0.490000,106.500000,"Auto","FreeLocal","Intnl_discount",127.890000,4,"F",20.890000,2,"Income_Group_4","Both"
3251,"F","M",2,76289.200000,"N",48.206667,0.000000,82.430000,"CC","Budget","Intnl_discount",104.630000,3,"F",22.200000,1,"Income_Group_4","Domestic"
3253,"M","M",1,66931.900000,"N",63.933333,0.390000,5.350000,"CC","Budget","Standard",17.460000,1,"T",11.720000,0,"Income_Group_3","Both"
3254,"M","M",2,9309.570000,"Y",25.440000,0.000000,99.730000,"CC","FreeLocal","Standard",108.300000,3,"F",8.560000,0,"Income_Group_1","Domestic"
3259,"F","S",0,77726.400000,"N",56.720000,0.000000,9.510000,"Auto","Budget","Intnl_discount",23.520000,3,"F",14.000000,0,"Income_Group_4","Domestic"
3261,"F","S",1,2800.680000,"N",45.673333,0.000000,106.300000,"CC","Budget","Standard",134.750000,3,"T",28.450000,0,"Income_Group_1","Domestic"
3264,"F","M",2,90271.600000,"N",44.926667,0.000000,96.430000,"CC","FreeLocal","Standard",110.400000,2,"F",13.960000,0,"Income_Group_4","Domestic"
3268,"F","M",2,64816.600000,"Y",31.126667,0.000000,6.870000,"CC","Budget","Standard",27.870000,2,"F",21.000000,0,"Income_Group_3","Domestic"
3269,"F","M",2,98217.100000,"N",44.980000,0.000000,13.240000,"CC","FreeLocal","Standard",42.740000,4,"F",29.490000,0,"Income_Group_5","Domestic"
3272,"F","S",0,15989.300000,"N",61.693333,0.000000,25.490000,"CC","Budget","Intnl_discount",29.170000,2,"T",3.670000,1,"Income_Group_1","Domestic"
3278,"M","S",1,84978.100000,"N",21.640000,7.680000,76.070000,"CH","FreeLocal","Intnl_discount",88.790000,1,"T",5.030000,0,"Income_Group_4","Both"
3279,"F","M",2,36647.900000,"N",49.986667,0.000000,85.960000,"CC","Budget","Intnl_discount",107.380000,2,"F",21.410000,0,"Income_Group_2","Domestic"
3280,"F","S",0,64319.200000,"N",41.226667,0.000000,37.150000,"CH","Budget","Intnl_discount",40.160000,1,"T",3.010000,0,"Income_Group_3","Domestic"
3281,"F","S",1,73338.000000,"N",48.246667,0.000000,9.010000,"Auto","Budget","Intnl_discount",29.930000,1,"T",20.920000,0,"Income_Group_4","Domestic"
3282,"F","S",0,433.740000,"N",60.746667,0.000000,40.910000,"CC","FreeLocal","Standard",44.220000,2,"T",3.300000,1,"Income_Group_1","Domestic"
3283,"F","M",2,16962.200000,"N",45.360000,0.000000,8.960000,"CC","Budget","Standard",27.570000,2,"F",18.600000,0,"Income_Group_1","Domestic"
3285,"M","M",2,10708.300000,"N",26.026667,4.850000,117.260000,"CH","Budget","Intnl_discount",142.950000,2,"F",20.830000,0,"Income_Group_1","Both"
3288,"F","M",0,2031.610000,"N",20.300000,0.000000,87.400000,"CC","Budget","Standard",109.040000,2,"T",21.640000,0,"Income_Group_1","Domestic"
3291,"F","S",2,16938.500000,"N",52.646667,0.000000,8.760000,"CH","FreeLocal","Standard",22.110000,4,"F",13.350000,0,"Income_Group_1","Domestic"
3294,"F","M",0,55221.000000,"N",41.000000,0.000000,15.200000,"CC","FreeLocal","Standard",15.690000,1,"F",0.490000,0,"Income_Group_3","Domestic"
3295,"F","M",1,8073.110000,"N",43.000000,0.000000,60.350000,"Auto","FreeLocal","Standard",89.050000,1,"F",28.700000,0,"Income_Group_1","Domestic"
3296,"M","M",1,95448.600000,"Y",53.680000,0.000000,5.210000,"CH","Budget","Standard",29.460000,3,"F",24.240000,0,"Income_Group_4","Domestic"
3297,"M","S",1,24141.500000,"Y",17.006667,0.000000,97.050000,"CC","FreeLocal","Standard",125.870000,3,"T",28.820000,0,"Income_Group_2","Domestic"
3298,"M","S",2,63152.600000,"Y",63.173333,0.000000,40.070000,"CC","Budget","Intnl_discount",70.010000,3,"F",29.930000,0,"Income_Group_3","Domestic"
3300,"M","S",2,72084.700000,"N",55.640000,0.000000,9.020000,"CC","Budget","Intnl_discount",38.130000,2,"F",29.110000,0,"Income_Group_4","Domestic"
3301,"F","S",0,42760.500000,"N",46.000000,0.000000,40.230000,"CC","Budget","Standard",53.700000,2,"F",13.470000,0,"Income_Group_2","Domestic"
3302,"F","S",1,49072.000000,"N",70.000000,0.000000,10.740000,"Auto","Budget","Intnl_discount",34.250000,1,"F",23.500000,1,"Income_Group_3","Domestic"
3303,"F","M",0,27371.800000,"Y",61.000000,0.000000,126.550000,"CC","FreeLocal","Standard",142.700000,1,"F",16.140000,1,"Income_Group_2","Domestic"
3306,"M","M",0,71472.900000,"N",41.913333,0.000000,114.200000,"CH","Budget","Standard",130.220000,4,"T",16.020000,8,"Income_Group_3","Domestic"
3307,"M","M",0,95405.700000,"N",46.506667,0.000000,6.210000,"CC","Budget","Standard",13.960000,1,"T",7.740000,1,"Income_Group_4","Domestic"
3308,"M","S",0,95786.800000,"Y",57.553333,0.000000,87.460000,"CC","Budget","Standard",108.790000,4,"T",21.330000,2,"Income_Group_4","Domestic"
3310,"M","S",0,90321.600000,"N",39.000000,0.000000,11.520000,"Auto","FreeLocal","Intnl_discount",12.390000,2,"F",0.870000,1,"Income_Group_4","Domestic"
3311,"M","D",1,90478.600000,"N",54.553333,0.000000,136.470000,"CC","FreeLocal","Standard",154.490000,4,"T",18.020000,0,"Income_Group_4","Domestic"
3312,"F","M",2,56187.000000,"N",41.000000,0.000000,13.740000,"CH","Budget","Standard",21.830000,2,"F",8.090000,0,"Income_Group_3","Domestic"
3315,"F","S",1,42000.000000,"N",24.393333,0.000000,206.080000,"CC","Budget","Intnl_discount",229.640000,3,"T",23.560000,0,"Income_Group_2","Domestic"
3317,"M","M",0,9780.660000,"N",24.546667,7.270000,11.320000,"CC","FreeLocal","Standard",21.390000,2,"F",2.800000,1,"Income_Group_1","Both"
3321,"M","M",2,53010.800000,"N",18.840000,0.000000,46.420000,"CC","FreeLocal","Standard",58.870000,3,"F",12.450000,4,"Income_Group_3","Domestic"
3322,"M","M",2,75004.500000,"N",64.800000,0.000000,32.190000,"CC","Budget","Intnl_discount",58.720000,4,"F",26.520000,0,"Income_Group_4","Domestic"
3325,"M","M",0,19749.300000,"N",60.366667,0.000000,13.940000,"CC","Budget","Standard",34.170000,4,"F",20.220000,0,"Income_Group_1","Domestic"
3326,"M","S",1,57626.900000,"Y",43.906667,0.000000,38.960000,"CC","Budget","Standard",48.350000,2,"F",9.380000,0,"Income_Group_3","Domestic"
3327,"M","D",0,20078.000000,"N",32.846667,0.000000,6.330000,"CC","Budget","Intnl_discount",15.980000,2,"F",9.650000,0,"Income_Group_1","Domestic"
3328,"F","M",2,47902.000000,"N",26.033333,4.940000,49.920000,"Auto","FreeLocal","Standard",72.310000,3,"F",17.440000,1,"Income_Group_2","Both"
3329,"M","M",1,7545.960000,"Y",16.753333,0.000000,178.360000,"CC","Budget","Standard",200.750000,1,"T",22.390000,0,"Income_Group_1","Domestic"
3333,"M","S",2,89459.900000,"N",53.280000,1.610000,22.900000,"CC","FreeLocal","Standard",36.050000,4,"T",11.540000,3,"Income_Group_4","Both"
3336,"F","S",1,13576.500000,"N",39.426667,0.000000,25.660000,"CC","Budget","Standard",40.490000,2,"T",14.830000,2,"Income_Group_1","Domestic"
3338,"F","M",2,42031.800000,"N",50.753333,0.000000,39.330000,"CH","Budget","Intnl_discount",59.780000,3,"F",20.450000,5,"Income_Group_2","Domestic"
3343,"M","S",2,43634.500000,"N",21.780000,9.420000,104.640000,"CC","Budget","Standard",143.500000,3,"T",29.440000,0,"Income_Group_2","Both"
3347,"F","S",1,13109.100000,"N",62.606667,0.000000,40.480000,"Auto","Budget","Standard",62.870000,2,"T",22.380000,0,"Income_Group_1","Domestic"
3348,"M","S",1,92647.500000,"N",56.046667,5.740000,10.340000,"CC","Budget","Standard",32.130000,4,"T",16.040000,0,"Income_Group_4","Both"
3349,"F","S",2,21021.600000,"Y",62.753333,0.000000,11.190000,"CC","Budget","Standard",14.950000,2,"T",3.750000,2,"Income_Group_1","Domestic"
3350,"M","S",0,74460.700000,"Y",55.340000,0.990000,179.930000,"CC","FreeLocal","Standard",206.460000,4,"T",25.530000,6,"Income_Group_4","Both"
3352,"F","S",2,28787.400000,"N",41.666667,0.000000,58.090000,"Auto","Budget","Standard",86.060000,4,"T",27.970000,1,"Income_Group_2","Domestic"
3355,"M","M",1,13091.600000,"N",59.126667,0.000000,20.260000,"CC","Budget","Intnl_discount",43.060000,2,"F",22.790000,1,"Income_Group_1","Domestic"
3358,"F","M",2,62061.800000,"Y",45.920000,0.000000,52.220000,"Auto","FreeLocal","Standard",82.080000,3,"F",29.860000,1,"Income_Group_3","Domestic"
3359,"F","M",1,20550.900000,"Y",22.120000,0.860000,57.060000,"CC","Budget","Standard",85.640000,1,"T",27.720000,2,"Income_Group_1","Both"
3362,"M","M",2,1765.410000,"N",18.766667,0.000000,44.950000,"CC","FreeLocal","Standard",47.990000,3,"F",3.040000,1,"Income_Group_1","Domestic"
3363,"F","S",2,19131.100000,"N",56.186667,0.000000,34.910000,"Auto","Budget","Standard",57.070000,1,"T",22.150000,1,"Income_Group_1","Domestic"
3367,"F","S",2,6440.460000,"Y",42.000000,0.000000,27.200000,"CH","Budget","Standard",49.860000,4,"F",22.660000,8,"Income_Group_1","Domestic"
3369,"M","M",2,28766.900000,"N",46.840000,0.000000,58.080000,"CC","Budget","Standard",64.200000,3,"F",6.110000,1,"Income_Group_2","Domestic"
3374,"M","M",2,91272.200000,"Y",25.033333,0.000000,13.010000,"CC","FreeLocal","Standard",40.000000,3,"F",26.990000,2,"Income_Group_4","Domestic"
3379,"F","S",0,73228.300000,"N",43.000000,0.000000,28.110000,"Auto","Budget","Standard",50.580000,1,"F",22.470000,1,"Income_Group_4","Domestic"
3382,"M","M",1,64792.300000,"N",52.146667,1.510000,36.840000,"CH","FreeLocal","Standard",51.410000,4,"T",13.050000,3,"Income_Group_3","Both"
3384,"F","S",0,93322.100000,"Y",40.313333,0.000000,8.790000,"CH","Budget","Intnl_discount",38.720000,1,"T",29.920000,2,"Income_Group_4","Domestic"
3387,"M","M",2,49910.700000,"Y",51.520000,0.000000,23.720000,"CC","Budget","Standard",51.140000,2,"F",27.420000,5,"Income_Group_3","Domestic"
3388,"M","M",0,76161.400000,"Y",44.573333,0.000000,25.580000,"CC","FreeLocal","Standard",37.550000,3,"T",11.960000,0,"Income_Group_4","Domestic"
3389,"F","M",2,55860.000000,"Y",14.573333,0.000000,10.350000,"CC","FreeLocal","Intnl_discount",26.370000,2,"F",16.010000,0,"Income_Group_3","Domestic"
3396,"M","M",2,57360.800000,"Y",53.253333,0.000000,57.250000,"CC","FreeLocal","Standard",67.610000,4,"F",10.360000,0,"Income_Group_3","Domestic"
3397,"M","M",1,92414.700000,"Y",45.513333,0.000000,10.620000,"CC","FreeLocal","Standard",40.060000,3,"T",29.430000,2,"Income_Group_4","Domestic"
3399,"F","S",2,14578.800000,"Y",60.933333,0.000000,95.100000,"Auto","Budget","Standard",107.020000,2,"T",11.910000,6,"Income_Group_1","Domestic"
3400,"F","M",2,87578.200000,"Y",53.366667,0.000000,22.150000,"CC","Budget","Standard",22.440000,4,"F",0.290000,1,"Income_Group_4","Domestic"
3401,"F","M",2,86695.400000,"N",13.906667,0.000000,32.090000,"CC","FreeLocal","Standard",58.030000,2,"F",25.940000,1,"Income_Group_4","Domestic"
3402,"M","M",1,5306.110000,"N",39.093333,0.000000,17.420000,"CH","Budget","Standard",22.940000,2,"F",5.520000,1,"Income_Group_1","Domestic"
3405,"F","M",0,83287.000000,"N",58.560000,0.000000,90.180000,"Auto","FreeLocal","Intnl_discount",119.820000,3,"F",29.640000,6,"Income_Group_4","Domestic"
3406,"M","M",1,2067.820000,"N",47.853333,0.000000,70.650000,"CC","Budget","Intnl_discount",85.900000,1,"F",15.250000,1,"Income_Group_1","Domestic"
3409,"M","M",2,30665.200000,"Y",22.880000,8.320000,63.280000,"Auto","FreeLocal","Standard",77.440000,4,"F",5.830000,1,"Income_Group_2","Both"
3410,"F","M",1,83287.000000,"Y",49.000000,0.000000,30.950000,"Auto","FreeLocal","Intnl_discount",37.040000,3,"F",6.080000,8,"Income_Group_4","Domestic"
3411,"M","M",1,98680.400000,"Y",58.706667,0.000000,8.850000,"CH","FreeLocal","Intnl_discount",26.440000,3,"T",17.580000,1,"Income_Group_5","Domestic"
3412,"F","M",2,65619.700000,"Y",52.646667,0.000000,144.660000,"CC","Budget","Standard",158.220000,2,"F",13.560000,2,"Income_Group_3","Domestic"
3413,"M","M",1,95620.300000,"Y",49.120000,0.000000,93.610000,"CC","Budget","Standard",104.530000,1,"T",10.910000,1,"Income_Group_4","Domestic"
3414,"F","D",1,85275.000000,"N",62.000000,0.000000,151.610000,"Auto","FreeLocal","Intnl_discount",174.090000,4,"F",22.480000,0,"Income_Group_4","Domestic"
3415,"F","M",1,66921.400000,"Y",47.000000,0.000000,8.970000,"CC","FreeLocal","Intnl_discount",24.670000,2,"F",15.700000,0,"Income_Group_3","Domestic"
