Customer ID,Gender,Affinity,Annual Spend,Loyalty Program Member,Response Channel,CLV,Offer,Offername,response,Revenue,CostToServe,$S-Offername-1,$SC-Offername-1,$S-Offername-2,$SC-Offername-2,$S-Offername-3,$SC-Offername-3
47547.000000,"F","Men's Casual",428.160000,"YES","Email",42815.900000,8.000000,"Free shipping on orders over $49",0.000000,292.450000,104.850000,"Save 20% Career Suits",0.312823,"Discount of Womens Active Shoes",0.305939,"Free shipping on orders over $49",0.299769
47638.000000,"M","Men's Sportswear",256.660000,"YES","Email",25666.000000,8.000000,"Free shipping on orders over $49",0.000000,504.180000,75.640000,"Dress sale - 30 percent off",0.351251,"Anastasia Beverly Hills",0.309388,"Home Closeout",0.291378
47645.000000,"F","Men's Casual",356.410000,"NO","Email",35641.200000,8.000000,"Free shipping on orders over $49",0.000000,324.210000,74.960000,"Anastasia Beverly Hills",0.549230,"Save 20% Career Suits",0.383897,"Free shipping on orders over $49",0.281884
47923.000000,"M","Men's Sportswear",260.390000,"YES","Mobile",26039.000000,8.000000,"Free shipping on orders over $49",0.000000,442.420000,96.260000,"Home Closeout",0.433143,"Anastasia Beverly Hills",0.270831,"Womens Sweater Sale",0.266808
48247.000000,"F","Women's Sportwear",486.790000,"NO","Direct Mail",48679.400000,8.000000,"Free shipping on orders over $49",0.000000,321.440000,87.900000,"Free shipping on orders over $49",0.436420,"Anastasia Beverly Hills",0.399539,"Home Closeout",0.367847
48749.000000,"F","Men's Casual",184.710000,"YES","Mobile",18471.000000,8.000000,"Free shipping on orders over $49",0.000000,375.600000,56.370000,"Discount of Womens Active Shoes",0.443558,"Save 20% Career Suits",0.322504,"Anastasia Beverly Hills",0.278691
48783.000000,"M","Men's Casual",246.100000,"NO","Mobile",24610.000000,8.000000,"Free shipping on orders over $49",0.000000,400.410000,74.120000,"Anastasia Beverly Hills",0.484626,"Save 20% Career Suits",0.385528,"Dress sale - 30 percent off",0.280448
48893.000000,"F","Home goods",283.280000,"YES","Direct Mail",28328.300000,8.000000,"Free shipping on orders over $49",0.000000,309.090000,39.900000,"Save 10% with store pickup",0.477875,"Home Closeout",0.358420,"Dress sale - 30 percent off",0.316441
48896.000000,"F","Women's Career",304.370000,"YES","Email",30436.800000,8.000000,"Free shipping on orders over $49",0.000000,437.290000,70.270000,"Discount of Womens Active Shoes",0.415909,"Dress sale - 30 percent off",0.332314,"Free shipping on orders over $49",0.292893
49225.000000,"F","Women's Shoes",138.220000,"YES","Mobile",13821.800000,8.000000,"Free shipping on orders over $49",0.000000,335.400000,102.880000,"Discount of Womens Active Shoes",0.356106,"Save 20% Career Suits",0.355077,"Anastasia Beverly Hills",0.267886
49632.000000,"M","Women's Career",107.720000,"NO","Mobile",10771.700000,8.000000,"Free shipping on orders over $49",0.000000,470.480000,81.460000,"Home Closeout",0.399227,"Anastasia Beverly Hills",0.396561,"Save 20% Career Suits",0.284692
49658.000000,"M","Women's Shoes",172.080000,"YES","Mobile",17207.600000,8.000000,"Free shipping on orders over $49",0.000000,422.990000,74.330000,"Save 20% Career Suits",0.507106,"Anastasia Beverly Hills",0.440758,"Home Closeout",0.233077
49769.000000,"M","Women's Sportwear",200.580000,"YES","Mobile",20058.000000,8.000000,"Free shipping on orders over $49",0.000000,332.000000,37.610000,"Home Closeout",0.445401,"Discount of Womens Active Shoes",0.337393,"Dress sale - 30 percent off",0.286787
49861.000000,"M","Men's Career",388.490000,"YES","Email",38849.100000,8.000000,"Free shipping on orders over $49",0.000000,415.250000,58.430000,"Dress sale - 30 percent off",0.387059,"Anastasia Beverly Hills",0.380096,"Discount of Womens Active Shoes",0.243681
50064.000000,"M","Men's Career",470.820000,"NO","Mobile",47082.200000,8.000000,"Free shipping on orders over $49",0.000000,327.570000,49.220000,"Anastasia Beverly Hills",0.473742,"Johnston and Murphy",0.340362,"Free shipping on orders over $49",0.336362
50104.000000,"M","Women's Career",256.030000,"NO","Email",25603.000000,8.000000,"Free shipping on orders over $49",0.000000,489.260000,67.450000,"Anastasia Beverly Hills",0.444317,"Johnston and Murphy",0.263077,"Home Closeout",0.261739
50180.000000,"M","Men's Sportswear",355.440000,"YES","Email",35543.500000,8.000000,"Free shipping on orders over $49",0.000000,617.660000,71.370000,"Anastasia Beverly Hills",0.435792,"Home Closeout",0.388091,"Free shipping on orders over $49",0.296262
50258.000000,"F","Men's Casual",430.890000,"YES","Email",43088.500000,8.000000,"Free shipping on orders over $49",0.000000,269.600000,59.220000,"Discount of Womens Active Shoes",0.376292,"Free shipping on orders over $49",0.321183,"Anastasia Beverly Hills",0.318712
50324.000000,"M","Men's Casual",201.000000,"YES","Email",20100.400000,8.000000,"Free shipping on orders over $49",0.000000,206.720000,82.280000,"Discount of Womens Active Shoes",0.356989,"Lancome Gift with Purchase",0.353926,"Anastasia Beverly Hills",0.306289
50531.000000,"F","Men's Career",374.000000,"YES","Mobile",37400.200000,8.000000,"Free shipping on orders over $49",0.000000,422.350000,65.880000,"Anastasia Beverly Hills",0.461214,"Discount of Womens Active Shoes",0.279127,"Dress sale - 30 percent off",0.274601
50551.000000,"F","Women's Shoes",276.470000,"NO","Mobile",27647.300000,8.000000,"Free shipping on orders over $49",0.000000,401.330000,73.060000,"Anastasia Beverly Hills",0.469133,"Home Closeout",0.262046,"Johnston and Murphy",0.242811
50633.000000,"M","Women's Sportwear",230.640000,"YES","Direct Mail",23063.800000,8.000000,"Free shipping on orders over $49",0.000000,346.940000,72.440000,"Johnston and Murphy",0.360147,"Home Closeout",0.317843,"Anastasia Beverly Hills",0.286473
50645.000000,"F","Men's Career",316.990000,"YES","Direct Mail",31698.800000,8.000000,"Free shipping on orders over $49",0.000000,152.400000,88.580000,"Johnston and Murphy",0.464205,"Womens Sweater Sale",0.415551,"Free shipping on orders over $49",0.332876
50647.000000,"M","Women's Shoes",385.630000,"YES","Mobile",38563.200000,8.000000,"Free shipping on orders over $49",0.000000,455.530000,62.310000,"Anastasia Beverly Hills",0.347072,"Johnston and Murphy",0.303651,"Home Closeout",0.289230
50961.000000,"F","Home goods",240.280000,"YES","Email",24028.400000,8.000000,"Free shipping on orders over $49",0.000000,324.570000,54.510000,"Johnston and Murphy",0.343056,"Dress sale - 30 percent off",0.326476,"Anastasia Beverly Hills",0.293281
51183.000000,"F","Men's Casual",223.160000,"NO","Email",22315.700000,8.000000,"Free shipping on orders over $49",0.000000,426.160000,65.940000,"Anastasia Beverly Hills",0.533846,"Johnston and Murphy",0.252537,"Dress sale - 30 percent off",0.245810
51384.000000,"F","Men's Casual",148.700000,"NO","Email",14869.700000,8.000000,"Free shipping on orders over $49",0.000000,279.910000,59.540000,"Anastasia Beverly Hills",0.645131,"Save 20% Career Suits",0.303873,"Lancome Gift with Purchase",0.229723
51732.000000,"M","Home goods",410.700000,"YES","Email",41069.700000,8.000000,"Free shipping on orders over $49",0.000000,168.230000,52.640000,"Anastasia Beverly Hills",0.328099,"Johnston and Murphy",0.294247,"Discount of Womens Active Shoes",0.294033
51818.000000,"M","Men's Career",166.530000,"NO","Mobile",16652.800000,8.000000,"Free shipping on orders over $49",0.000000,386.640000,57.010000,"Anastasia Beverly Hills",0.631080,"Save 20% Career Suits",0.246323,"Lancome Gift with Purchase",0.245342
51846.000000,"F","Men's Sportswear",370.750000,"NO","Mobile",37074.800000,8.000000,"Free shipping on orders over $49",0.000000,380.060000,50.680000,"Anastasia Beverly Hills",0.564993,"Discount of Womens Active Shoes",0.308253,"Free shipping on orders over $49",0.291222
51916.000000,"F","Men's Sportswear",247.430000,"NO","Email",24742.700000,8.000000,"Free shipping on orders over $49",0.000000,354.880000,104.250000,"Anastasia Beverly Hills",0.462773,"Johnston and Murphy",0.278403,"Free shipping on orders over $49",0.239758
51979.000000,"M","Women's Career",205.290000,"YES","Mobile",20528.500000,8.000000,"Free shipping on orders over $49",0.000000,341.140000,73.980000,"Discount of Womens Active Shoes",0.413441,"Home Closeout",0.319474,"Anastasia Beverly Hills",0.275106
52011.000000,"F","Home goods",391.200000,"NO","Email",39119.600000,8.000000,"Free shipping on orders over $49",0.000000,489.120000,51.460000,"Anastasia Beverly Hills",0.419927,"Johnston and Murphy",0.284361,"Dress sale - 30 percent off",0.265908
52128.000000,"M","Women's Sportwear",136.850000,"YES","Mobile",13685.200000,8.000000,"Free shipping on orders over $49",0.000000,510.240000,60.030000,"Home Closeout",0.445841,"Discount of Womens Active Shoes",0.320818,"Anastasia Beverly Hills",0.260501
52530.000000,"F","Men's Career",280.820000,"NO","Email",28082.200000,8.000000,"Free shipping on orders over $49",0.000000,397.970000,80.790000,"Anastasia Beverly Hills",0.532821,"Save 10% with store pickup",0.397945,"Shoe and Handbag sale",0.274343
52903.000000,"M","Men's Career",386.380000,"YES","Email",38638.100000,8.000000,"Free shipping on orders over $49",0.000000,355.240000,76.070000,"Anastasia Beverly Hills",0.415365,"Johnston and Murphy",0.332727,"Dress sale - 30 percent off",0.279708
53320.000000,"M","Women's Shoes",462.700000,"YES","Mobile",46270.000000,8.000000,"Free shipping on orders over $49",0.000000,419.690000,62.630000,"Home Closeout",0.336034,"Discount of Womens Active Shoes",0.332589,"Anastasia Beverly Hills",0.331367
53750.000000,"F","Home goods",385.110000,"YES","Direct Mail",38511.300000,8.000000,"Free shipping on orders over $49",0.000000,397.730000,63.230000,"Johnston and Murphy",0.377150,"Anastasia Beverly Hills",0.319390,"Discount of Womens Active Shoes",0.276866
53953.000000,"F","Women's Shoes",269.730000,"NO","Mobile",26972.900000,8.000000,"Free shipping on orders over $49",0.000000,367.280000,85.430000,"Anastasia Beverly Hills",0.477536,"Home Closeout",0.301272,"Johnston and Murphy",0.259372
53959.000000,"F","Men's Casual",408.680000,"YES","Email",40868.400000,8.000000,"Free shipping on orders over $49",0.000000,421.720000,75.230000,"Anastasia Beverly Hills",0.452068,"Shoe and Handbag sale",0.292565,"Discount of Womens Active Shoes",0.279825
54172.000000,"F","Women's Career",104.020000,"YES","Direct Mail",10402.300000,8.000000,"Free shipping on orders over $49",0.000000,269.560000,53.020000,"Discount of Womens Active Shoes",0.463518,"Home Closeout",0.298445,"Anastasia Beverly Hills",0.293070
54180.000000,"M","Home goods",430.370000,"NO","Email",43037.200000,8.000000,"Free shipping on orders over $49",0.000000,454.710000,47.200000,"Home Closeout",0.427568,"Free shipping on orders over $49",0.311763,"Anastasia Beverly Hills",0.292625
54190.000000,"F","Women's Shoes",364.740000,"YES","Email",36473.600000,8.000000,"Free shipping on orders over $49",0.000000,419.840000,68.510000,"Anastasia Beverly Hills",0.402108,"Discount of Womens Active Shoes",0.346841,"Free shipping on orders over $49",0.289722
54313.000000,"M","Home goods",306.550000,"NO","Email",30654.500000,8.000000,"Free shipping on orders over $49",0.000000,323.130000,59.820000,"Discount of Womens Active Shoes",0.368541,"Home Closeout",0.318160,"Johnston and Murphy",0.284409
54314.000000,"F","Women's Sportwear",312.940000,"YES","Email",31293.900000,8.000000,"Free shipping on orders over $49",0.000000,443.630000,90.090000,"Free shipping on orders over $49",0.324700,"Johnston and Murphy",0.285336,"Home Closeout",0.277756
55091.000000,"M","Women's Shoes",402.270000,"NO","Email",40227.400000,8.000000,"Free shipping on orders over $49",0.000000,352.270000,85.190000,"Anastasia Beverly Hills",0.517447,"Home Closeout",0.317707,"Shoe and Handbag sale",0.255622
55295.000000,"F","Men's Sportswear",326.530000,"NO","Mobile",32652.900000,8.000000,"Free shipping on orders over $49",0.000000,377.460000,90.050000,"Anastasia Beverly Hills",0.408138,"Discount of Womens Active Shoes",0.308552,"Free shipping on orders over $49",0.284490
55418.000000,"F","Home goods",208.810000,"YES","Mobile",20881.200000,8.000000,"Free shipping on orders over $49",0.000000,431.320000,83.910000,"Lancome Gift with Purchase",0.404051,"Discount of Womens Active Shoes",0.348855,"Home Closeout",0.296174
55552.000000,"M","Women's Shoes",416.460000,"YES","Mobile",41646.200000,8.000000,"Free shipping on orders over $49",0.000000,320.710000,67.500000,"Anastasia Beverly Hills",0.375124,"Johnston and Murphy",0.319171,"Discount of Womens Active Shoes",0.272645
55629.000000,"M","Women's Sportwear",496.020000,"YES","Email",49601.800000,8.000000,"Free shipping on orders over $49",0.000000,341.050000,95.750000,"Home Closeout",0.409387,"Free shipping on orders over $49",0.368588,"Johnston and Murphy",0.280795
55652.000000,"M","Women's Career",417.170000,"NO","Mobile",41716.600000,8.000000,"Free shipping on orders over $49",0.000000,382.340000,45.730000,"Anastasia Beverly Hills",0.528924,"Shoe and Handbag sale",0.312712,"Home Closeout",0.304794
55992.000000,"M","Women's Shoes",172.860000,"YES","Email",17285.600000,8.000000,"Free shipping on orders over $49",0.000000,380.760000,98.640000,"Anastasia Beverly Hills",0.411327,"Discount of Womens Active Shoes",0.254769,"Home Closeout",0.246168
56034.000000,"M","Women's Sportwear",412.710000,"NO","Email",41271.100000,8.000000,"Free shipping on orders over $49",0.000000,121.880000,48.680000,"Anastasia Beverly Hills",0.701779,"Home Closeout",0.309255,"Free shipping on orders over $49",0.274564
56220.000000,"F","Men's Career",126.160000,"YES","Mobile",12615.500000,8.000000,"Free shipping on orders over $49",0.000000,368.300000,53.000000,"Discount of Womens Active Shoes",0.376733,"Anastasia Beverly Hills",0.347180,"Dress sale - 30 percent off",0.271812
56452.000000,"M","Women's Shoes",208.230000,"NO","Direct Mail",20823.400000,8.000000,"Free shipping on orders over $49",0.000000,266.000000,70.410000,"Home Closeout",0.450109,"Discount of Womens Active Shoes",0.357371,"Anastasia Beverly Hills",0.308042
56677.000000,"F","Women's Career",303.100000,"NO","Email",30309.900000,8.000000,"Free shipping on orders over $49",0.000000,494.990000,77.350000,"Anastasia Beverly Hills",0.356528,"Free shipping on orders over $49",0.346877,"Womens Sweater Sale",0.282901
56851.000000,"M","Women's Shoes",216.410000,"NO","Mobile",21640.600000,8.000000,"Free shipping on orders over $49",0.000000,306.200000,62.280000,"Home Closeout",0.361386,"Anastasia Beverly Hills",0.343065,"Discount of Womens Active Shoes",0.339873
56885.000000,"M","Women's Shoes",335.690000,"NO","Direct Mail",33569.400000,8.000000,"Free shipping on orders over $49",0.000000,247.870000,96.030000,"Discount of Womens Active Shoes",0.399212,"Home Closeout",0.364460,"Johnston and Murphy",0.332177
57068.000000,"M","Men's Career",228.540000,"NO","Direct Mail",22853.500000,8.000000,"Free shipping on orders over $49",0.000000,497.030000,63.470000,"Anastasia Beverly Hills",0.415137,"Johnston and Murphy",0.402144,"Home Closeout",0.263488
57101.000000,"M","Men's Career",207.590000,"YES","Mobile",20758.800000,8.000000,"Free shipping on orders over $49",0.000000,243.540000,62.240000,"Johnston and Murphy",0.333360,"Discount of Womens Active Shoes",0.325572,"Lancome Gift with Purchase",0.303359
57102.000000,"M","Home goods",199.100000,"NO","Email",19909.900000,8.000000,"Free shipping on orders over $49",0.000000,479.890000,69.600000,"Home Closeout",0.428462,"Lancome Gift with Purchase",0.320067,"Anastasia Beverly Hills",0.278381
57268.000000,"M","Women's Shoes",250.270000,"YES","Email",25026.700000,8.000000,"Free shipping on orders over $49",0.000000,441.020000,90.950000,"Anastasia Beverly Hills",0.313553,"Home Closeout",0.295786,"Dress sale - 30 percent off",0.287226
57582.000000,"M","Home goods",246.690000,"YES","Email",24669.400000,8.000000,"Free shipping on orders over $49",0.000000,270.340000,10.710000,"Discount of Womens Active Shoes",0.824642,"Johnston and Murphy",0.487362,"Home Closeout",0.280834
57615.000000,"M","Women's Sportwear",467.920000,"YES","Mobile",46791.600000,8.000000,"Free shipping on orders over $49",0.000000,200.290000,34.820000,"Free shipping on orders over $49",0.394313,"Johnston and Murphy",0.373713,"Anastasia Beverly Hills",0.318202
57678.000000,"M","Women's Shoes",476.600000,"NO","Direct Mail",47659.500000,8.000000,"Free shipping on orders over $49",0.000000,437.910000,101.730000,"Home Closeout",0.418983,"Anastasia Beverly Hills",0.355012,"Free shipping on orders over $49",0.303356
57762.000000,"M","Women's Shoes",267.970000,"YES","Email",26796.700000,8.000000,"Free shipping on orders over $49",0.000000,444.760000,73.240000,"Home Closeout",0.377378,"Anastasia Beverly Hills",0.287111,"Dress sale - 30 percent off",0.242206
57851.000000,"F","Women's Shoes",295.620000,"YES","Email",29562.000000,8.000000,"Free shipping on orders over $49",0.000000,420.820000,43.260000,"Save 10% with store pickup",0.394115,"Shoe and Handbag sale",0.369183,"Anastasia Beverly Hills",0.319790
58144.000000,"F","Home goods",288.310000,"NO","Mobile",28830.700000,8.000000,"Free shipping on orders over $49",0.000000,388.410000,82.650000,"Anastasia Beverly Hills",0.434793,"Home Closeout",0.316825,"Save 10% with store pickup",0.269832
58154.000000,"M","Men's Sportswear",491.370000,"NO","Direct Mail",49136.700000,8.000000,"Free shipping on orders over $49",0.000000,335.220000,66.430000,"Home Closeout",0.509231,"Anastasia Beverly Hills",0.427196,"Free shipping on orders over $49",0.364615
58188.000000,"M","Home goods",360.630000,"NO","Mobile",36063.100000,8.000000,"Free shipping on orders over $49",0.000000,190.210000,100.550000,"Anastasia Beverly Hills",0.427120,"Free shipping on orders over $49",0.311359,"Discount of Womens Active Shoes",0.276083
58288.000000,"M","Men's Career",144.810000,"NO","Mobile",14481.000000,8.000000,"Free shipping on orders over $49",0.000000,195.220000,101.390000,"Anastasia Beverly Hills",0.618422,"Johnston and Murphy",0.272323,"Lancome Gift with Purchase",0.246716
58341.000000,"F","Men's Career",328.360000,"YES","Email",32836.300000,8.000000,"Free shipping on orders over $49",0.000000,348.600000,76.050000,"Johnston and Murphy",0.392874,"Discount of Womens Active Shoes",0.329550,"Free shipping on orders over $49",0.296073
58343.000000,"M","Women's Shoes",133.660000,"YES","Mobile",13366.200000,8.000000,"Free shipping on orders over $49",0.000000,381.390000,72.870000,"Discount of Womens Active Shoes",0.422688,"Home Closeout",0.342681,"Anastasia Beverly Hills",0.302822
58388.000000,"M","Men's Casual",187.700000,"NO","Direct Mail",18770.300000,8.000000,"Free shipping on orders over $49",0.000000,624.850000,56.730000,"Home Closeout",0.454980,"Anastasia Beverly Hills",0.349102,"Discount of Womens Active Shoes",0.327281
58485.000000,"M","Men's Career",355.470000,"NO","Direct Mail",35547.400000,8.000000,"Free shipping on orders over $49",0.000000,424.930000,65.050000,"Anastasia Beverly Hills",0.512522,"Home Closeout",0.263545,"Free shipping on orders over $49",0.256179
58566.000000,"M","Men's Casual",376.640000,"NO","Email",37664.300000,8.000000,"Free shipping on orders over $49",0.000000,258.080000,98.170000,"Anastasia Beverly Hills",0.506226,"Home Closeout",0.283014,"Discount of Womens Active Shoes",0.276089
58803.000000,"M","Men's Casual",112.920000,"NO","Direct Mail",11292.100000,8.000000,"Free shipping on orders over $49",0.000000,331.110000,86.910000,"Home Closeout",0.444429,"Anastasia Beverly Hills",0.415998,"Discount of Womens Active Shoes",0.277127
58914.000000,"F","Women's Shoes",289.160000,"YES","Mobile",28916.300000,8.000000,"Free shipping on orders over $49",0.000000,269.810000,40.890000,"Home Closeout",0.326746,"Anastasia Beverly Hills",0.324475,"Johnston and Murphy",0.310811
59071.000000,"F","Women's Shoes",280.770000,"YES","Direct Mail",28076.800000,8.000000,"Free shipping on orders over $49",0.000000,392.420000,55.860000,"Anastasia Beverly Hills",0.289769,"Home Closeout",0.284002,"Save 10% with store pickup",0.268402
59184.000000,"F","Women's Sportwear",124.810000,"NO","Email",12480.700000,8.000000,"Free shipping on orders over $49",0.000000,324.240000,68.810000,"Anastasia Beverly Hills",0.414931,"Home Closeout",0.307498,"Discount of Womens Active Shoes",0.270525
59349.000000,"M","Women's Career",284.930000,"YES","Mobile",28493.100000,8.000000,"Free shipping on orders over $49",0.000000,289.150000,69.710000,"Home Closeout",0.350242,"Anastasia Beverly Hills",0.346990,"Johnston and Murphy",0.261894
59389.000000,"F","Women's Sportwear",395.690000,"NO","Mobile",39568.700000,8.000000,"Free shipping on orders over $49",0.000000,199.260000,96.600000,"Anastasia Beverly Hills",0.502288,"Johnston and Murphy",0.337303,"Free shipping on orders over $49",0.321558
59439.000000,"M","Women's Career",207.780000,"YES","Email",20778.400000,8.000000,"Free shipping on orders over $49",0.000000,436.120000,62.580000,"Discount of Womens Active Shoes",0.445921,"Home Closeout",0.307133,"Shoe and Handbag sale",0.280203
59580.000000,"M","Home goods",408.780000,"YES","Email",40878.100000,8.000000,"Free shipping on orders over $49",0.000000,311.830000,58.700000,"Anastasia Beverly Hills",0.310267,"Dress sale - 30 percent off",0.303270,"Home Closeout",0.295736
59590.000000,"M","Men's Career",279.830000,"YES","Mobile",27982.600000,8.000000,"Free shipping on orders over $49",0.000000,385.090000,80.070000,"Anastasia Beverly Hills",0.379432,"Home Closeout",0.311383,"Johnston and Murphy",0.256166
59599.000000,"F","Men's Casual",274.880000,"YES","Email",27488.100000,8.000000,"Free shipping on orders over $49",0.000000,519.320000,52.950000,"Anastasia Beverly Hills",0.423732,"Save 20% Career Suits",0.308334,"Womens Sweater Sale",0.291644
60159.000000,"M","Men's Sportswear",432.180000,"NO","Mobile",43217.800000,8.000000,"Free shipping on orders over $49",0.000000,504.630000,61.980000,"Home Closeout",0.465870,"Anastasia Beverly Hills",0.378160,"Free shipping on orders over $49",0.357258
60240.000000,"M","Home goods",219.870000,"YES","Email",21987.100000,8.000000,"Free shipping on orders over $49",0.000000,468.000000,17.920000,"Dress sale - 30 percent off",0.418131,"Johnston and Murphy",0.350170,"Shoe and Handbag sale",0.284194
60499.000000,"M","Women's Shoes",118.440000,"YES","Email",11844.200000,8.000000,"Free shipping on orders over $49",0.000000,376.990000,86.350000,"Home Closeout",0.390891,"Discount of Womens Active Shoes",0.309277,"Dress sale - 30 percent off",0.304720
60571.000000,"F","Men's Career",246.710000,"NO","Email",24670.700000,8.000000,"Free shipping on orders over $49",0.000000,211.780000,115.270000,"Anastasia Beverly Hills",0.489506,"Johnston and Murphy",0.317187,"Womens Sweater Sale",0.297822
60688.000000,"M","Women's Sportwear",371.080000,"NO","Email",37107.500000,8.000000,"Free shipping on orders over $49",0.000000,493.370000,67.370000,"Anastasia Beverly Hills",0.444294,"Home Closeout",0.350391,"Free shipping on orders over $49",0.340247
60755.000000,"F","Men's Casual",137.800000,"YES","Email",13779.600000,8.000000,"Free shipping on orders over $49",0.000000,558.830000,78.970000,"Anastasia Beverly Hills",0.425768,"Save 20% Career Suits",0.320199,"Dress sale - 30 percent off",0.320191
60820.000000,"F","Women's Sportwear",329.800000,"NO","Email",32980.200000,8.000000,"Free shipping on orders over $49",0.000000,434.450000,46.310000,"Dress sale - 30 percent off",0.361405,"Anastasia Beverly Hills",0.316367,"Discount of Womens Active Shoes",0.307720
60890.000000,"M","Men's Career",446.320000,"NO","Mobile",44631.800000,8.000000,"Free shipping on orders over $49",0.000000,244.380000,28.370000,"Anastasia Beverly Hills",0.402945,"Free shipping on orders over $49",0.362715,"Dress sale - 30 percent off",0.279894
61011.000000,"M","Women's Sportwear",181.250000,"YES","Email",18125.300000,8.000000,"Free shipping on orders over $49",0.000000,423.630000,62.160000,"Lancome Gift with Purchase",0.381210,"Home Closeout",0.378390,"Discount of Womens Active Shoes",0.329415
61107.000000,"F","Home goods",303.140000,"YES","Mobile",30314.000000,8.000000,"Free shipping on orders over $49",0.000000,436.580000,88.040000,"Dress sale - 30 percent off",0.333509,"Discount of Womens Active Shoes",0.319099,"Johnston and Murphy",0.295679
61144.000000,"F","Men's Career",103.740000,"NO","Email",10373.600000,8.000000,"Free shipping on orders over $49",0.000000,451.440000,78.990000,"Anastasia Beverly Hills",0.450253,"Home Closeout",0.272776,"Dress sale - 30 percent off",0.265684
61159.000000,"M","Women's Shoes",472.280000,"NO","Mobile",47227.800000,8.000000,"Free shipping on orders over $49",0.000000,247.940000,49.920000,"Anastasia Beverly Hills",0.420188,"Home Closeout",0.401682,"Free shipping on orders over $49",0.395766
61329.000000,"F","Men's Casual",269.280000,"YES","Mobile",26928.200000,8.000000,"Free shipping on orders over $49",0.000000,273.600000,76.600000,"Anastasia Beverly Hills",0.375964,"Dress sale - 30 percent off",0.265938,"Save 20% Career Suits",0.264856
61342.000000,"F","Men's Career",265.890000,"NO","Email",26589.200000,8.000000,"Free shipping on orders over $49",0.000000,489.750000,69.070000,"Anastasia Beverly Hills",0.458899,"Save 10% with store pickup",0.288578,"Dress sale - 30 percent off",0.265008
61618.000000,"F","Women's Shoes",344.740000,"YES","Direct Mail",34474.400000,8.000000,"Free shipping on orders over $49",0.000000,326.520000,45.820000,"Dress sale - 30 percent off",0.365307,"Anastasia Beverly Hills",0.324990,"Free shipping on orders over $49",0.309367
61789.000000,"M","Men's Sportswear",143.530000,"NO","Email",14352.500000,8.000000,"Free shipping on orders over $49",0.000000,461.890000,57.650000,"Anastasia Beverly Hills",0.562136,"Home Closeout",0.325790,"Shoe and Handbag sale",0.219825
62060.000000,"M","Women's Shoes",407.030000,"YES","Mobile",40702.500000,8.000000,"Free shipping on orders over $49",0.000000,383.480000,58.270000,"Dress sale - 30 percent off",0.379974,"Anastasia Beverly Hills",0.357427,"Discount of Womens Active Shoes",0.295725
62175.000000,"M","Men's Casual",179.180000,"NO","Email",17918.300000,8.000000,"Free shipping on orders over $49",0.000000,248.570000,72.790000,"Anastasia Beverly Hills",0.629643,"Save 20% Career Suits",0.288501,"Home Closeout",0.252424
62264.000000,"M","Women's Shoes",433.340000,"YES","Mobile",43334.400000,8.000000,"Free shipping on orders over $49",0.000000,631.390000,52.810000,"Home Closeout",0.413356,"Free shipping on orders over $49",0.357586,"Save 10% with store pickup",0.311983
62455.000000,"F","Women's Career",352.520000,"YES","Mobile",35252.200000,8.000000,"Free shipping on orders over $49",0.000000,354.290000,82.160000,"Anastasia Beverly Hills",0.441768,"Free shipping on orders over $49",0.389865,"Dress sale - 30 percent off",0.327425
62789.000000,"M","Women's Career",151.610000,"NO","Email",15160.900000,8.000000,"Free shipping on orders over $49",0.000000,478.190000,55.740000,"Anastasia Beverly Hills",0.556408,"Save 20% Career Suits",0.265853,"Home Closeout",0.261028
62993.000000,"F","Men's Sportswear",360.900000,"YES","Mobile",36089.500000,8.000000,"Free shipping on orders over $49",0.000000,630.130000,64.430000,"Anastasia Beverly Hills",0.462919,"Free shipping on orders over $49",0.355114,"Home Closeout",0.282220
62995.000000,"F","Men's Career",140.470000,"YES","Email",14046.700000,8.000000,"Free shipping on orders over $49",0.000000,343.950000,35.870000,"Anastasia Beverly Hills",0.497697,"Shoe and Handbag sale",0.355704,"Save 10% with store pickup",0.324017
63138.000000,"M","Men's Career",169.610000,"NO","Direct Mail",16960.600000,8.000000,"Free shipping on orders over $49",0.000000,94.430000,78.550000,"Anastasia Beverly Hills",0.766781,"Save 10% with store pickup",0.431741,"Home Closeout",0.262732
63368.000000,"M","Men's Sportswear",424.070000,"NO","Mobile",42406.600000,8.000000,"Free shipping on orders over $49",0.000000,244.610000,53.630000,"Home Closeout",0.468553,"Anastasia Beverly Hills",0.397011,"Free shipping on orders over $49",0.374271
63420.000000,"M","Men's Career",227.590000,"NO","Direct Mail",22758.800000,8.000000,"Free shipping on orders over $49",0.000000,284.380000,74.400000,"Anastasia Beverly Hills",0.445946,"Johnston and Murphy",0.363310,"Dress sale - 30 percent off",0.290517
63452.000000,"M","Men's Sportswear",178.920000,"NO","Email",17891.600000,8.000000,"Free shipping on orders over $49",0.000000,545.770000,87.480000,"Anastasia Beverly Hills",0.691587,"Home Closeout",0.301397,"Womens Sweater Sale",0.229263
63694.000000,"F","Men's Sportswear",223.040000,"YES","Mobile",22304.300000,8.000000,"Free shipping on orders over $49",0.000000,395.440000,72.040000,"Anastasia Beverly Hills",0.388470,"Dress sale - 30 percent off",0.371969,"Johnston and Murphy",0.254790
