"ID","Gender","Status","Children","Est.Income","Car.Owner","Age","International","Local","Paymethod","LocalBilltype","LongDistanceBilltype","Usage","RatePlan","ValidLongDistance","Dropped","IncomeGroup","CallerType"
2896,"F","S",0,93322.1,"Y",40.313333,0,8.79,"CH","Budget","Intnl_discount",38.72,1,235,0,"","Domestic"
2899,"M","M",2,49910.7,"Y",51.52,0,23.72,"CC","Budget","Standard",51.14,4,202,1,"Income_Group_4","Domestic"
2900,"M","M",0,76161.4,"Y",44.573333,0,25.58,"CC","FreeLocal","Standard",37.55,1,36,3,"","Domestic"
2901,"F","M",2,55860,"Y",14.573333,0,10.35,"CC","FreeLocal","Intnl_discount",26.37,1,69,2,"Income_Group_4","Domestic"
2908,"M","M",2,57360.8,"Y",53.253333,0,57.25,"CC","FreeLocal","Standard",67.61,3,20,1,"Income_Group_4","Domestic"
2909,"M","M",0,92414.7,"Y",45.513333,0,10.62,"CC","FreeLocal","Standard",40.06,1,225,0,"","Domestic"
2911,"F","S",2,14578.8,"Y",60.933333,0,95.1,"Auto","Budget","Standard",107.02,3,35,2,"Income_Group_1","Domestic"
2912,"F","M",2,87578.2,"Y",53.366667,0,22.15,"CC","Budget","Standard",22.44,1,4,3,"","Domestic"
2913,"F","M",2,86695.4,"N",13.906667,0,32.09,"CC","FreeLocal","Standard",58.03,2,185,1,"","Domestic"
2917,"F","M",0,68000,"N",45.486667,0,90.18,"Auto","FreeLocal","Intnl_discount",119.82,2,229,6,"Income_Group_4","Domestic"
2918,"M","M",1,2067.82,"N",47.853333,0,70.65,"CC","Budget","Intnl_discount",85.9,3,63,4,"Income_Group_1","Domestic"
2921,"M","M",2,30665.2,"Y",22.88,8.32,63.28,"Auto","FreeLocal","Standard",77.44,4,272,3,"Income_Group_2","Both"
2922,"F","M",1,80000,"Y",63.353333,0,30.95,"Auto","FreeLocal","Intnl_discount",37.04,1,275,2,"","Domestic"
2923,"F","M",1,98680.4,"Y",58.706667,0,8.85,"CH","FreeLocal","Intnl_discount",26.44,1,88,5,"Income_Group_5","Domestic"
2924,"F","M",2,65619.7,"Y",55,0,144.66,"CC","Budget","Standard",158.22,4,51,0,"Income_Group_4","Domestic"
2925,"F","M",1,95620.3,"Y",49.12,0,93.61,"CC","Budget","Standard",104.53,4,24,0,"","Domestic"
2926,"F","D",1,85275,"N",52,0,151.61,"Auto","FreeLocal","Intnl_discount",174.09,3,156,0,"","Domestic"
2927,"F","M",1,66921.4,"Y",42,0,8.97,"CC","FreeLocal","Intnl_discount",24.67,2,68,2,"Income_Group_4","Domestic"
2928,"F","M",1,98453.6,"Y",43,0,11.65,"Auto","FreeLocal","Standard",25.38,4,52,6,"Income_Group_5","Domestic"
2930,"F","S",2,57420,"Y",47,0,252.53,"Auto","Budget","Standard",277.72,2,180,2,"Income_Group_4","Domestic"
2931,"M","M",0,58986.2,"N",26.98,3.73,26.69,"CH","FreeLocal","Standard",34.35,2,247,2,"Income_Group_4","Both"
2932,"F","M",2,47639.1,"N",42,0,39.62,"CC","Budget","Intnl_discount",57.11,3,86,1,"Income_Group_2","Domestic"
2935,"F","S",0,39461,"N",22.226667,0.28,103.52,"CC","FreeLocal","Standard",126.68,4,161,3,"Income_Group_2","Both"
2936,"M","M",1,47371,"Y",54.96,7.69,258.29,"CC","Budget","Intnl_discount",270.97,4,261,1,"Income_Group_2","Both"
2937,"F","S",0,89813.6,"N",12.846667,1.96,149.26,"CC","FreeLocal","Intnl_discount",166.18,4,62,1,"","Both"
2939,"M","S",1,16432.1,"Y",20.92,8.89,80.47,"CH","Budget","Intnl_discount",109.78,4,120,8,"Income_Group_1","Both"
2942,"F","S",1,540.4,"Y",39.213333,0,7.75,"Auto","Budget","Intnl_discount",20.1,4,38,1,"Income_Group_1","Domestic"
2944,"F","M",2,80087.7,"N",41.92,0,22.82,"CC","FreeLocal","Standard",31.56,1,305,2,"","Domestic"
2945,"F","M",2,59691.3,"N",38.04,0,256.7,"CC","Budget","Standard",278.65,3,144,1,"Income_Group_4","Domestic"
2946,"F","S",2,11251.1,"Y",61,0,113.48,"CC","FreeLocal","Standard",141.91,4,213,3,"Income_Group_1","Domestic"
2951,"F","S",2,3416.62,"Y",22.76,0,104.73,"CC","Budget","Standard",123.7,4,97,2,"Income_Group_1","Domestic"
2952,"F","S",0,93454.3,"Y",48.533333,0,25.18,"Auto","FreeLocal","Standard",44.13,4,95,5,"","Domestic"
2953,"M","M",0,5745,"Y",15.38,0,17.71,"CC","FreeLocal","Standard",44.11,4,190,0,"Income_Group_1","Domestic"
2959,"F","M",1,30000,"N",20,0,8.84,"CH","FreeLocal","Standard",34.61,2,274,0,"Income_Group_2","Domestic"
2960,"F","M",2,11234.7,"Y",49.046667,0,112.72,"CC","Budget","Standard",113.42,3,10,0,"Income_Group_1","Domestic"
2962,"F","M",1,82931.3,"N",64.64,0,118,"Auto","FreeLocal","Standard",137.25,3,98,2,"","Domestic"
2963,"F","M",2,57483.9,"N",44.026667,0,27.29,"CH","Budget","Standard",44.3,4,80,6,"Income_Group_4","Domestic"
2965,"F","S",2,21274,"N",45.526667,0,32.43,"Auto","FreeLocal","Standard",43.31,4,23,1,"Income_Group_1","Domestic"
2966,"F","M",2,28267,"N",30.093333,0,192.53,"CC","FreeLocal","Standard",214.41,2,143,1,"Income_Group_2","Domestic"
2968,"F","M",2,36725.1,"N",55.793333,9.22,77,"CH","Budget","Standard",94.88,4,304,1,"Income_Group_2","Both"
2972,"M","S",1,94188.3,"N",57.546667,0.86,19.78,"CC","Budget","Standard",41.51,2,127,2,"","Both"
2975,"F","M",2,91861,"Y",41.98,0,6.74,"CC","Budget","Standard",22.06,2,65,1,"","Domestic"
2978,"F","S",1,12374.9,"Y",33.493333,0,106.1,"Auto","FreeLocal","Standard",123.59,3,87,1,"Income_Group_1","Domestic"
2979,"F","M",2,69133.9,"Y",26.833333,0,37.73,"CH","FreeLocal","Standard",46.32,2,303,8,"Income_Group_4","Domestic"
2981,"F","M",2,84948,"Y",29.446667,0,12.58,"CH","FreeLocal","Intnl_discount",23.73,1,26,1,"","Domestic"
2982,"F","M",2,30998.8,"N",40.96,0,50.5,"Auto","Budget","Standard",52.91,3,110,2,"Income_Group_2","Domestic"
2984,"M","S",0,15924.2,"N",14.46,0,1.46,"CH","FreeLocal","Standard",1.46,2,1,1,"Income_Group_1","Domestic"
2988,"M","M",2,21416.5,"N",35.653333,9.17,8.53,"CC","FreeLocal","Intnl_discount",27.61,1,314,0,"Income_Group_1","Both"
2992,"M","M",2,78554.2,"N",16.7,7.26,23.03,"Auto","Budget","Standard",35.88,1,270,0,"","Both"
2993,"F","M",2,38215.9,"N",30.886667,0,0.97,"Auto","Budget","Standard",0.97,3,1,0,"Income_Group_2","Domestic"
2994,"F","M",1,14085.5,"N",21,0,160.42,"CC","FreeLocal","Standard",176.61,1,264,0,"Income_Group_1","Domestic"
2995,"F","M",2,49745.3,"N",47.966667,0,24.44,"CH","Budget","Intnl_discount",27.28,4,115,0,"Income_Group_4","Domestic"
2997,"F","M",2,88427,"N",13.86,4.16,43.34,"CC","Budget","Standard",69.97,4,154,0,"","Both"
2998,"F","M",2,98003.7,"Y",26.273333,0,83.39,"CC","FreeLocal","Intnl_discount",84.42,4,14,0,"Income_Group_5","Domestic"
2999,"M","S",0,89142.7,"N",53.693333,8.13,5.01,"CC","Budget","Intnl_discount",16.91,1,246,0,"","Both"
3000,"F","S",0,74530.8,"N",63.086667,0.49,106.5,"Auto","FreeLocal","Intnl_discount",127.89,1,128,0,"","Both"
3002,"F","S",0,32962.6,"N",24,0,262.91,"CC","Budget","Standard",265.78,4,263,0,"Income_Group_2","Domestic"
3007,"F","M",2,76289.2,"N",48.206667,0,82.43,"CC","Budget","Intnl_discount",104.63,2,149,0,"","Domestic"
3009,"M","M",1,66931.9,"N",63.933333,0.39,5.35,"CC","Budget","Standard",17.46,3,33,0,"Income_Group_4","Both"
3010,"M","S",0,9309.57,"Y",25.44,0,99.73,"CC","FreeLocal","Standard",108.3,2,302,1,"Income_Group_1","Domestic"
3011,"F","M",1,28000,"N",23,0,26.78,"Auto","FreeLocal","Intnl_discount",48.08,3,265,0,"Income_Group_2","Domestic"
3012,"F","S",0,38000,"N",24,0,154.77,"CC","Budget","Intnl_discount",168.28,1,219,0,"Income_Group_2","Domestic"
3013,"F","S",0,32962.6,"N",21,0,61.44,"CC","Budget","Standard",65.79,2,265,0,"Income_Group_2","Domestic"
3014,"F","S",2,42000,"N",22,0,35.73,"Auto","Budget","Standard",41.78,2,250,0,"Income_Group_2","Domestic"
3015,"F","D",1,77726.4,"N",56.72,0,9.51,"Auto","Budget","Intnl_discount",23.52,4,55,0,"","Domestic"
3016,"F","S",2,43000,"N",23,2.22,38.18,"CC","FreeLocal","Standard",62.95,2,209,0,"Income_Group_2","Both"
3017,"F","S",1,2800.68,"N",45.673333,0,106.3,"CC","Budget","Standard",134.75,1,214,0,"Income_Group_1","Domestic"
3020,"F","M",2,90271.6,"N",44.926667,0,96.43,"CC","FreeLocal","Standard",110.4,2,54,0,"","Domestic"
3024,"F","M",2,64816.6,"Y",31.126667,0,6.87,"CC","Budget","Standard",27.87,1,133,0,"Income_Group_4","Domestic"
3025,"F","M",2,98217.1,"N",44.98,0,13.24,"CC","FreeLocal","Standard",42.74,4,227,0,"Income_Group_5","Domestic"
3028,"F","S",0,15989.3,"N",61.693333,0,25.49,"CC","Budget","Intnl_discount",29.17,1,244,1,"Income_Group_1","Domestic"
3034,"M","S",1,84978.1,"N",21.64,7.68,76.07,"CH","FreeLocal","Intnl_discount",88.79,2,267,1,"","Both"
3035,"F","M",2,36647.9,"N",49.986667,0,85.96,"CC","Budget","Intnl_discount",107.38,4,137,1,"Income_Group_2","Domestic"
3036,"F","S",0,64319.2,"N",41.226667,0,37.15,"CH","Budget","Intnl_discount",40.16,1,240,8,"Income_Group_4","Domestic"
3037,"F","S",1,73338,"N",48.246667,0,9.01,"Auto","Budget","Intnl_discount",29.93,4,129,1,"","Domestic"
3038,"F","S",0,433.74,"N",60.746667,0,40.91,"CC","FreeLocal","Standard",44.22,2,243,2,"Income_Group_1","Domestic"
3039,"F","M",2,16962.2,"N",45.36,0,8.96,"CC","Budget","Standard",27.57,2,92,1,"Income_Group_1","Domestic"
3041,"M","M",2,10708.3,"N",26.026667,4.85,117.26,"CH","Budget","Intnl_discount",142.95,3,126,0,"Income_Group_1","Both"
3044,"F","M",0,2031.61,"N",20.3,0,87.4,"CC","Budget","Standard",109.04,4,140,0,"Income_Group_1","Domestic"
3047,"F","S",2,16938.5,"N",48,0,8.76,"CH","FreeLocal","Standard",22.11,1,49,0,"Income_Group_1","Domestic"
3050,"F","M",0,55221,"N",62,0,15.2,"CC","FreeLocal","Standard",15.69,1,7,0,"Income_Group_4","Domestic"
3051,"F","M",1,8073.11,"N",41,0,60.35,"Auto","FreeLocal","Standard",89.05,3,216,0,"Income_Group_1","Domestic"
3052,"M","M",0,95448.6,"Y",53.68,0,5.21,"CH","Budget","Standard",29.46,1,172,0,"","Domestic"
3053,"M","S",1,24141.5,"Y",17.006667,0,97.05,"CC","FreeLocal","Standard",125.87,3,217,0,"Income_Group_2","Domestic"
3054,"M","S",2,63152.6,"Y",63.173333,0,40.07,"CC","Budget","Intnl_discount",70.01,3,236,0,"Income_Group_4","Domestic"
3056,"M","S",2,72084.7,"N",55.64,0,9.02,"CC","Budget","Intnl_discount",38.13,3,220,0,"","Domestic"
3057,"F","S",0,42760.5,"N",43,0,40.23,"CC","Budget","Standard",53.7,3,50,0,"Income_Group_2","Domestic"
3058,"F","S",1,49072,"N",46,0,10.74,"Auto","Budget","Intnl_discount",34.25,1,167,0,"Income_Group_4","Domestic"
3059,"F","M",0,27371.8,"Y",70,0,126.55,"CC","FreeLocal","Standard",142.7,1,72,3,"Income_Group_2","Domestic"
3062,"M","M",0,71472.9,"N",41.913333,0,114.2,"CH","Budget","Standard",130.22,3,70,2,"Income_Group_4","Domestic"
3063,"F","M",0,95405.7,"N",46.506667,0,6.21,"CC","Budget","Standard",13.96,4,294,5,"","Domestic"
3064,"F","S",0,95786.8,"Y",57.553333,0,87.46,"CC","Budget","Standard",108.79,2,135,0,"","Domestic"
3066,"M","S",0,90321.6,"N",38,0,11.52,"Auto","FreeLocal","Intnl_discount",12.39,2,11,0,"","Domestic"
3067,"M","S",1,90478.6,"N",54.553333,0,136.47,"CC","FreeLocal","Standard",154.49,2,89,0,"","Domestic"
3068,"F","M",2,56187,"N",43,0,13.74,"CH","Budget","Standard",21.83,1,298,2,"Income_Group_4","Domestic"
3071,"F","S",1,41000,"N",24.393333,0,206.08,"CC","Budget","Intnl_discount",229.64,4,168,6,"Income_Group_2","Domestic"
3077,"M","M",2,53010.8,"N",18.84,0,46.42,"CC","FreeLocal","Standard",58.87,1,41,5,"Income_Group_4","Domestic"
3078,"M","M",0,75004.5,"N",64.8,0,32.19,"CC","Budget","Intnl_discount",58.72,4,192,1,"","Domestic"
3081,"M","M",0,19749.3,"N",60.366667,0,13.94,"CC","Budget","Standard",34.17,1,119,1,"Income_Group_1","Domestic"
3082,"M","S",1,57626.9,"Y",43.906667,0,38.96,"CC","Budget","Standard",48.35,1,309,2,"Income_Group_4","Domestic"
3083,"M","D",1,20078,"N",32.846667,0,6.33,"CC","Budget","Intnl_discount",15.98,2,311,1,"Income_Group_1","Domestic"
3084,"F","M",2,47902,"N",26.033333,4.94,49.92,"Auto","FreeLocal","Standard",72.31,4,85,2,"Income_Group_2","Both"
3085,"M","M",1,7545.96,"Y",16.753333,0,178.36,"CC","Budget","Standard",200.75,3,152,8,"Income_Group_1","Domestic"
3089,"M","S",2,89459.9,"N",53.28,1.61,22.9,"CC","FreeLocal","Standard",36.05,2,27,1,"","Both"
3092,"F","S",1,13576.5,"N",39.426667,0,25.66,"CC","Budget","Standard",40.49,1,61,2,"Income_Group_1","Domestic"
3094,"F","M",2,42031.8,"N",50.753333,0,39.33,"CH","Budget","Intnl_discount",59.78,3,122,1,"Income_Group_2","Domestic"
3099,"M","S",2,43634.5,"N",21.78,9.42,104.64,"CC","Budget","Standard",143.5,1,226,3,"Income_Group_2","Both"
3103,"F","S",1,13109.1,"N",62.606667,0,40.48,"Auto","Budget","Standard",62.87,4,151,2,"Income_Group_1","Domestic"
3104,"M","S",1,92647.5,"N",56.046667,5.74,10.34,"CC","Budget","Standard",32.13,4,71,5,"","Both"
3105,"F","S",2,21021.6,"Y",62.753333,0,11.19,"CC","Budget","Standard",14.95,4,245,0,"Income_Group_1","Domestic"
3106,"M","S",0,74460.7,"Y",55.34,0.99,179.93,"CC","FreeLocal","Standard",206.46,4,181,0,"","Both"
3108,"F","S",2,28787.4,"N",41.666667,0,58.09,"Auto","Budget","Standard",86.06,2,207,0,"Income_Group_2","Domestic"
3111,"M","M",1,13091.6,"N",59.126667,0,20.26,"CC","Budget","Intnl_discount",43.06,4,158,2,"Income_Group_1","Domestic"
3114,"F","M",2,62061.8,"Y",45.92,0,52.22,"Auto","FreeLocal","Standard",82.08,1,234,6,"Income_Group_4","Domestic"
3115,"F","M",1,20550.9,"Y",22.12,0.86,57.06,"CC","Budget","Standard",85.64,1,205,1,"Income_Group_1","Both"
3118,"M","S",1,1765.41,"N",18.766667,0,44.95,"CC","FreeLocal","Standard",47.99,2,241,1,"Income_Group_1","Domestic"
3119,"F","S",2,19131.1,"N",56.186667,0,34.91,"Auto","Budget","Standard",57.07,2,147,1,"Income_Group_1","Domestic"
3123,"F","S",2,6440.46,"Y",52,0,27.2,"CH","Budget","Standard",49.86,4,157,2,"Income_Group_1","Domestic"
3125,"M","M",2,28766.9,"N",46.84,0,58.08,"CC","Budget","Standard",64.2,4,276,1,"Income_Group_2","Domestic"
3130,"M","M",2,91272.2,"Y",25.033333,0,13.01,"CC","FreeLocal","Standard",40,4,197,1,"","Domestic"
3135,"F","S",0,73228.3,"N",42,0,28.11,"Auto","Budget","Standard",50.58,2,155,8,"","Domestic"
3138,"M","M",1,64792.3,"N",52.146667,1.51,36.84,"CH","FreeLocal","Standard",51.41,4,46,1,"Income_Group_4","Both"
3140,"F","S",0,93322.1,"Y",40.313333,0,8.79,"CH","Budget","Intnl_discount",38.72,1,235,2,"","Domestic"
3143,"M","M",2,49910.7,"Y",51.52,0,23.72,"CC","Budget","Standard",51.14,3,202,1,"Income_Group_4","Domestic"
3144,"M","M",0,76161.4,"Y",44.573333,0,25.58,"CC","FreeLocal","Standard",37.55,4,36,0,"","Domestic"
3145,"F","M",2,55860,"Y",14.573333,0,10.35,"CC","FreeLocal","Intnl_discount",26.37,2,69,0,"Income_Group_4","Domestic"
3152,"M","M",2,57360.8,"Y",53.253333,0,57.25,"CC","FreeLocal","Standard",67.61,1,20,0,"Income_Group_4","Domestic"
3153,"M","M",1,92414.7,"Y",45.513333,0,10.62,"CC","FreeLocal","Standard",40.06,4,225,0,"","Domestic"
3155,"F","S",2,14578.8,"Y",60.933333,0,95.1,"Auto","Budget","Standard",107.02,3,35,0,"Income_Group_1","Domestic"
3156,"F","M",2,87578.2,"Y",53.366667,0,22.15,"CC","Budget","Standard",22.44,3,4,0,"","Domestic"
3157,"F","M",2,86695.4,"N",13.906667,0,32.09,"CC","FreeLocal","Standard",58.03,4,185,0,"","Domestic"
3158,"M","M",1,5306.11,"N",39.093333,0,17.42,"CH","Budget","Standard",22.94,2,269,0,"Income_Group_1","Domestic"
3161,"F","M",0,83287,"N",44,0,90.18,"Auto","FreeLocal","Intnl_discount",119.82,1,229,4,"","Domestic"
3162,"M","M",1,2067.82,"N",47.853333,0,70.65,"CC","Budget","Intnl_discount",85.9,2,63,0,"Income_Group_1","Domestic"
3165,"M","M",2,30665.2,"Y",22.88,8.32,63.28,"Auto","FreeLocal","Standard",77.44,1,272,0,"Income_Group_2","Both"
3166,"F","M",1,78000,"Y",56.193333,0,30.95,"Auto","FreeLocal","Intnl_discount",37.04,1,275,0,"","Domestic"
3167,"F","M",1,98680.4,"Y",58.706667,0,8.85,"CH","FreeLocal","Intnl_discount",26.44,1,88,1,"Income_Group_5","Domestic"
3168,"F","M",2,65619.7,"Y",46,0,144.66,"CC","Budget","Standard",158.22,3,51,0,"Income_Group_4","Domestic"
3169,"M","M",1,95620.3,"Y",49.12,0,93.61,"CC","Budget","Standard",104.53,1,24,0,"","Domestic"
3170,"F","S",0,85275,"N",47,0,151.61,"Auto","FreeLocal","Intnl_discount",174.09,1,156,0,"","Domestic"
3171,"F","M",1,66921.4,"Y",43,0,8.97,"CC","FreeLocal","Intnl_discount",24.67,1,68,0,"Income_Group_4","Domestic"
3172,"F","M",1,98453.6,"Y",46,0,11.65,"Auto","FreeLocal","Standard",25.38,2,52,0,"Income_Group_5","Domestic"
3174,"F","S",2,57420,"Y",48,0,252.53,"Auto","Budget","Standard",277.72,1,180,1,"Income_Group_4","Domestic"
3175,"M","M",0,68000,"N",67,3.73,26.69,"CC","FreeLocal","Standard",34.35,4,247,1,"Income_Group_4","Both"
3176,"F","M",2,47639.1,"N",48,0,39.62,"CC","Budget","Intnl_discount",57.11,4,86,0,"Income_Group_2","Domestic"
3177,"M","M",0,3911.9,"N",38.413333,8.48,25.14,"CC","Budget","Intnl_discount",39.36,2,271,0,"Income_Group_1","Both"
3179,"F","S",0,39461,"N",22.226667,0.28,103.52,"CC","FreeLocal","Standard",126.68,1,161,1,"Income_Group_2","Both"
3180,"M","M",1,47371,"Y",54.96,7.69,258.29,"CC","Budget","Intnl_discount",270.97,4,261,0,"Income_Group_2","Both"
3183,"M","S",1,16432.1,"Y",20.92,8.89,80.47,"CH","Budget","Intnl_discount",109.78,3,120,1,"Income_Group_1","Both"
3186,"F","S",1,540.4,"Y",39.213333,0,7.75,"Auto","Budget","Intnl_discount",20.1,3,38,1,"Income_Group_1","Domestic"
3188,"F","M",2,80087.7,"N",41.92,0,22.82,"CC","FreeLocal","Standard",31.56,4,305,8,"","Domestic"
3189,"F","M",2,59691.3,"N",38.04,0,256.7,"CC","Budget","Standard",278.65,1,144,1,"Income_Group_4","Domestic"
3190,"F","S",2,11251.1,"Y",52,0,113.48,"CC","FreeLocal","Standard",141.91,2,213,2,"Income_Group_1","Domestic"
3194,"F","S",2,93559.1,"N",57.62,0,29.9,"CC","Budget","Standard",31.42,4,16,1,"","Domestic"
3195,"F","S",2,3416.62,"Y",22.76,0,104.73,"CC","Budget","Standard",123.7,3,97,0,"Income_Group_1","Domestic"
3196,"F","S",0,93454.3,"Y",48.533333,0,25.18,"Auto","FreeLocal","Standard",44.13,3,95,0,"","Domestic"
3197,"M","M",0,5745,"Y",15.38,0,17.71,"CC","FreeLocal","Standard",44.11,2,190,0,"Income_Group_1","Domestic"
3204,"F","M",2,11234.7,"Y",49.046667,0,112.72,"CC","Budget","Standard",113.42,2,10,0,"Income_Group_1","Domestic"
3206,"F","M",1,82931.3,"N",64.64,0,118,"Auto","FreeLocal","Standard",137.25,2,98,0,"","Domestic"
3207,"F","M",2,57483.9,"N",44.026667,0,27.29,"CH","Budget","Standard",44.3,1,80,0,"Income_Group_4","Domestic"
3209,"F","S",2,21274,"N",45.526667,0,32.43,"Auto","FreeLocal","Standard",43.31,4,23,0,"Income_Group_1","Domestic"
3210,"F","M",2,28267,"N",30.093333,0,192.53,"CC","FreeLocal","Standard",214.41,2,143,0,"Income_Group_2","Domestic"
3212,"F","M",2,36725.1,"N",55.793333,9.22,77,"CH","Budget","Standard",94.88,1,304,0,"Income_Group_2","Both"
3216,"M","S",1,94188.3,"N",57.546667,0.86,19.78,"CC","Budget","Standard",41.51,2,127,0,"","Both"
3219,"F","M",2,91861,"Y",41.98,0,6.74,"CC","Budget","Standard",22.06,2,65,0,"","Domestic"
3222,"F","S",1,12374.9,"Y",33.493333,0,106.1,"Auto","FreeLocal","Standard",123.59,1,87,0,"Income_Group_1","Domestic"
3223,"F","M",2,69133.9,"Y",26.833333,0,37.73,"CH","FreeLocal","Standard",46.32,1,303,0,"Income_Group_4","Domestic"
3225,"F","M",2,84948,"Y",29.446667,0,12.58,"CH","FreeLocal","Intnl_discount",23.73,3,26,2,"","Domestic"
3226,"F","M",2,30998.8,"N",40.96,0,50.5,"Auto","Budget","Standard",52.91,1,110,6,"Income_Group_2","Domestic"
3228,"M","S",0,15924.2,"N",14.46,0,1.46,"CH","FreeLocal","Standard",1.46,2,1,1,"Income_Group_1","Domestic"
3232,"M","M",2,21416.5,"N",35.653333,9.17,8.53,"CC","FreeLocal","Intnl_discount",27.61,3,314,1,"Income_Group_1","Both"
3236,"M","M",2,78554.2,"N",16.7,7.26,23.03,"Auto","Budget","Standard",35.88,4,270,1,"","Both"
3237,"F","M",2,38215.9,"N",30.886667,0,0.97,"Auto","Budget","Standard",0.97,1,1,2,"Income_Group_2","Domestic"
3239,"F","M",2,49745.3,"N",47.966667,0,24.44,"CH","Budget","Intnl_discount",27.28,3,115,1,"Income_Group_4","Domestic"
3241,"F","M",2,88427,"N",13.86,4.16,43.34,"CC","Budget","Standard",69.97,4,154,1,"","Both"
3242,"F","M",2,98003.7,"Y",26.273333,0,83.39,"CC","FreeLocal","Intnl_discount",84.42,1,14,8,"Income_Group_5","Domestic"
3243,"M","S",0,89142.7,"N",53.693333,8.13,5.01,"CC","Budget","Intnl_discount",16.91,4,246,1,"","Both"
3244,"F","S",0,74530.8,"N",63.086667,0.49,106.5,"Auto","FreeLocal","Intnl_discount",127.89,4,128,2,"","Both"
3251,"F","M",2,76289.2,"N",48.206667,0,82.43,"CC","Budget","Intnl_discount",104.63,3,149,1,"","Domestic"
3253,"M","M",1,66931.9,"N",63.933333,0.39,5.35,"CC","Budget","Standard",17.46,1,33,0,"Income_Group_4","Both"
3254,"M","M",2,9309.57,"Y",25.44,0,99.73,"CC","FreeLocal","Standard",108.3,3,302,0,"Income_Group_1","Domestic"
3259,"F","S",0,77726.4,"N",56.72,0,9.51,"Auto","Budget","Intnl_discount",23.52,3,55,0,"","Domestic"
3261,"F","S",1,2800.68,"N",45.673333,0,106.3,"CC","Budget","Standard",134.75,3,214,0,"Income_Group_1","Domestic"
3264,"F","M",2,90271.6,"N",44.926667,0,96.43,"CC","FreeLocal","Standard",110.4,2,54,0,"","Domestic"
3268,"F","M",2,64816.6,"Y",31.126667,0,6.87,"CC","Budget","Standard",27.87,2,133,0,"Income_Group_4","Domestic"
3269,"F","M",2,98217.1,"N",44.98,0,13.24,"CC","FreeLocal","Standard",42.74,4,227,0,"Income_Group_5","Domestic"
3272,"F","S",0,15989.3,"N",61.693333,0,25.49,"CC","Budget","Intnl_discount",29.17,2,244,1,"Income_Group_1","Domestic"
3278,"M","S",1,84978.1,"N",21.64,7.68,76.07,"CH","FreeLocal","Intnl_discount",88.79,1,267,0,"","Both"
3279,"F","M",2,36647.9,"N",49.986667,0,85.96,"CC","Budget","Intnl_discount",107.38,2,137,0,"Income_Group_2","Domestic"
3280,"F","S",0,64319.2,"N",41.226667,0,37.15,"CH","Budget","Intnl_discount",40.16,1,240,0,"Income_Group_4","Domestic"
3281,"F","S",1,73338,"N",48.246667,0,9.01,"Auto","Budget","Intnl_discount",29.93,1,129,0,"","Domestic"
3282,"F","S",0,433.74,"N",60.746667,0,40.91,"CC","FreeLocal","Standard",44.22,2,243,1,"Income_Group_1","Domestic"
3283,"F","M",2,16962.2,"N",45.36,0,8.96,"CC","Budget","Standard",27.57,2,92,0,"Income_Group_1","Domestic"
3285,"M","M",2,10708.3,"N",26.026667,4.85,117.26,"CH","Budget","Intnl_discount",142.95,2,126,0,"Income_Group_1","Both"
3288,"F","M",0,2031.61,"N",20.3,0,87.4,"CC","Budget","Standard",109.04,2,140,0,"Income_Group_1","Domestic"
3291,"F","S",2,16938.5,"N",52.646667,0,8.76,"CH","FreeLocal","Standard",22.11,4,49,0,"Income_Group_1","Domestic"
3294,"F","M",0,55221,"N",41,0,15.2,"CC","FreeLocal","Standard",15.69,1,7,0,"Income_Group_4","Domestic"
3295,"F","M",1,8073.11,"N",43,0,60.35,"Auto","FreeLocal","Standard",89.05,1,216,0,"Income_Group_1","Domestic"
3296,"M","M",1,95448.6,"Y",53.68,0,5.21,"CH","Budget","Standard",29.46,3,172,0,"","Domestic"
3297,"M","S",1,24141.5,"Y",17.006667,0,97.05,"CC","FreeLocal","Standard",125.87,3,217,0,"Income_Group_2","Domestic"
3298,"M","S",2,63152.6,"Y",63.173333,0,40.07,"CC","Budget","Intnl_discount",70.01,3,236,0,"Income_Group_4","Domestic"
3300,"M","S",2,72084.7,"N",55.64,0,9.02,"CC","Budget","Intnl_discount",38.13,2,220,0,"","Domestic"
3301,"F","S",0,42760.5,"N",46,0,40.23,"CC","Budget","Standard",53.7,2,50,0,"Income_Group_2","Domestic"
3302,"F","S",1,49072,"N",70,0,10.74,"Auto","Budget","Intnl_discount",34.25,1,167,1,"Income_Group_4","Domestic"
3303,"F","M",0,27371.8,"Y",61,0,126.55,"CC","FreeLocal","Standard",142.7,1,72,1,"Income_Group_2","Domestic"
3306,"M","M",0,71472.9,"N",41.913333,0,114.2,"CH","Budget","Standard",130.22,4,70,8,"Income_Group_4","Domestic"
3307,"M","M",0,95405.7,"N",46.506667,0,6.21,"CC","Budget","Standard",13.96,1,294,1,"","Domestic"
3308,"M","S",0,95786.8,"Y",57.553333,0,87.46,"CC","Budget","Standard",108.79,4,135,2,"","Domestic"
3310,"M","S",0,90321.6,"N",39,0,11.52,"Auto","FreeLocal","Intnl_discount",12.39,2,11,1,"","Domestic"
3311,"M","D",1,90478.6,"N",54.553333,0,136.47,"CC","FreeLocal","Standard",154.49,4,89,0,"","Domestic"
3312,"F","M",2,56187,"N",41,0,13.74,"CH","Budget","Standard",21.83,2,298,0,"Income_Group_4","Domestic"
